seller_id,type,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_080102cd_1,growth,48.07200140086763,53.298034426176876,64.48010598931442,73.53449441803926,49.15236136446012,54.506124297698
k_080199a1_0,stable,24.985323154209624,34.90302989054097,19.578222597454236,48.34023181066964,23.47334962425243,40.199166027842445
k_080199a1_1,stable,21.430540865689576,28.807801691914044,24.131945263657904,36.69611554328902,21.814194750020643,29.003506213306597
k_08d0949a_0,stable,23.415660327355273,51.89653231950297,28.146839496042546,101.46765463840201,27.25431754777425,102.8340598961586
k_08d0949a_1,stable,21.90689350277088,41.07917383886759,25.374073491220738,101.84032876835072,24.348969593389864,66.74595252842872
k_09f952a5_0,growth,16.828801638765746,53.865957382918204,19.13710292112801,75.59725101250342,16.591086875106082,53.98648712356634
k_09f952a5_1,growth,21.25170290905281,52.749736151625015,24.106493888589906,72.89042093363138,21.304692769172117,52.76016412198273
k_0ac4201f_0,stable,57.17970901208981,62.99132370523574,100.34887791321272,93.9911355054643,94.63345722517028,63.04013609662537
k_0ac4201f_1,decline,75.1874650556363,46.806614164860775,173.49354378503293,153.70262621966037,119.33479775967658,89.80518459528184
k_0adac9fb_0,stable,17.487027169025016,92.42884963403766,17.021180736589717,109.98787884807363,17.051263526612786,166.8570344898542
k_0adac9fb_1,stable,22.87997749412365,24.996367215449418,24.593224928333555,34.09310885039826,24.877939326194923,29.0308195783962
k_0afccdb8_0,stable,32.239859198641035,99.8755494707611,40.61920185458612,57.411638311157716,31.45772768656667,55.85964837780813
k_0afccdb8_1,stable,24.866913425568548,39.92536852338301,28.539907898650004,31.726333234663535,25.466545733231566,36.068536977978496
k_0b18d63d_0,decline,51.410743564662944,30.404610631974883,74.57549830020426,90.63528714690845,64.40060321273833,59.16567147055684
k_0b18d63d_1,other,89.4216849553789,77.18129008991428,163.48167732073105,150.68175344211025,88.69907132605731,91.566665429531
k_0bae85eb_0,stable,12.106498153022917,44.40893722300168,13.605360365486218,58.929454321356545,12.215055503223054,43.98596767166229
k_0bae85eb_1,stable,12.478106618481512,38.49729397767143,13.712570198354637,48.94683902659154,12.08935352556258,37.323671326135916
k_0bb738e4_0,stable,61.65162863142508,43.313183926418034,91.36702403392577,62.532719932038006,67.71076101208472,51.03803127280882
k_0bb738e4_1,stable,19.885355140848226,59.13709196405331,81.42400740779016,85.42870770116615,49.60765453660322,60.44473895920546
k_0be8ff43_0,stable,35.81262761829093,40.27765548309012,41.518115452795335,55.14170381873774,40.37631389878764,44.76745345878522
k_0be8ff43_1,stable,32.54253579383372,43.22794423539637,30.919588268759096,56.66220808734309,30.51011278971485,43.85531712713628
k_0bf0150d_0,stable,29.940128981573082,31.66289670098785,25.84941106973504,41.21168498640762,27.15291975735129,35.88709405917071
k_0bf0150d_1,stable,50.00734194651727,44.69641190647848,73.25020602621618,105.28853005929035,54.266870790059215,64.68387303786774
k_0c7533c7_0,stable,28.288452081064047,42.01249661372863,33.63609626000443,53.32651024803631,27.957288383153212,41.40846398701593
k_0c7533c7_1,stable,61.112351517106056,53.74435878150462,88.70470652512236,73.7878460993302,60.47078134343157,53.285568176209466
k_0c8380b6_0,stable,12.718985988834008,41.64837777346804,12.04152732313841,59.1507451839361,13.000662501397484,53.19327265253347
k_0c8380b6_1,stable,59.71237288120478,57.9350548565329,85.70882486342954,122.28861477096771,59.1646528196228,74.98310335303265
k_0cbcee27_0,stable,31.849410710715148,46.89821027592391,39.0531195309852,61.559117333026336,31.59232702203673,46.18767826637356
k_0cbcee27_1,stable,38.180609546542065,46.2540426155239,98.17828118986913,63.12974987386377,84.04494499367945,46.57027412010968
k_0d85bbda_0,stable,37.59949565756806,45.92836261475173,47.30879619041008,63.747029186658565,37.30816910099822,47.1265070106006
k_0d85bbda_1,stable,14.762139693989006,45.76084357047685,16.260777449832922,62.200859079240324,15.902707648169601,45.84971025246003
