seller_id,type,kosis_category,status,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_7c67e144_0,stable,가구,ok,37.29981829320168,22.510659638596522,29.129015065058976,19.375644839634155,34.27183577022524,20.48902829009254
k_17f51e71_0,stable,화장품,ok,22.980476290828403,47.92123190448268,20.48161728101512,38.43389898001951,22.053412417660812,48.484195881948914
k_bf3c6d2a_1,stable,아동·유아용품,ok,47.676050835766226,155.96982558523,99.97751873707655,89.00966273363551,68.297148248659,68.47897806622713
k_38102b03_0,stable,가구,ok,36.87403197257824,36.59952483554994,46.05860324484502,105.04922018963478,43.15537177019215,101.88581102160292
k_efcd8d21_0,stable,가방,ok,28.52097940636155,19.272764955424513,23.563542795497593,16.643942558135567,22.769869533165924,20.216857118850314
k_59fb871b_0,stable,화장품,ok,59.75410859958059,58.318601687929984,45.51536703562159,37.83565124801909,60.22021525195738,37.160368945995934
k_1a3df491_0,stable,생활용품,ok,32.51881053904631,27.041520216648195,41.164434612023065,31.531299060985262,35.026060396570905,28.198329887529255
k_4a3ca931_1,stable,생활용품,ok,17.670910454826817,6.006712289132576,20.0739388913747,5.788766843946693,19.777641240427098,5.370304895654199
k_4e922959_0,stable,컴퓨터 및 주변기기,ok,101.52479743144622,71.89276992013178,60.625275459546515,106.57360854222321,73.93164161064915,98.10694079741369
k_14d79857_1,stable,스포츠·레저용품,ok,18.337593421874622,47.06189914360917,77.98651910047614,107.80759981401971,76.42495034040921,87.75114948773543
k_054694fa_1,stable,가전·전자,ok,95.96575879201556,141.38873627530916,48.16907644522312,61.16498220249428,56.9788755686384,79.47608595165674
k_eed78ac1_0,stable,가구,ok,50.954000594427825,95.52963676074017,92.6777847270587,109.28408970637366,112.0237984496024,175.4334239979681
k_b90e8916_0,stable,화장품,ok,31.743445979716515,28.54883021601053,26.734970845860822,26.29887696872146,32.51197219075904,27.890509187785355
k_7040e82f_0,stable,가전·전자,ok,8.888074238249631,19.263494166707606,8.74090848870866,19.62520063844917,8.860632848431797,20.878549611689127
k_20cb7c2f_0,stable,가구,ok,65.18873333943898,14.638047289985401,97.84445667469807,13.581376466252069,139.64919916236022,14.578788894118269
k_b92e3c8f_0,stable,가구,ok,37.90374386736968,41.37611354190231,31.62976731786447,33.86105573636127,36.53546747439849,41.273971245043676
k_e63e8bfa_1,stable,생활용품,ok,9.98085533772145,21.746747031243626,11.280650358463017,83.34010477496957,13.089332248101194,68.05362394274204
k_a36b125a_1,stable,스포츠·레저용품,ok,87.8859093866258,100.0,173.99604395986367,133.33333333333331,113.00158945120519,100.0
k_f27e33c6_0,stable,애완용품,ok,34.078923679692544,16.26117995614407,26.799154761559933,14.890893263416483,29.176942914981158,16.93480998163486
k_5b678826_1,stable,스포츠·레저용품,ok,120.2535321636671,471.54817843454725,63.45070233907918,88.40812894215132,94.3015399753878,110.77779597071897
