seller_id,type,status,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_46ef1a25_0,seasonal,ok,24.670997339738854,34.93925441567956,29.713493758245253,147.4450085197396,33.488057167878516,144.36447468587318
k_f44b6f77_1,seasonal,ok,20.646476727712685,13.084667170130935,82.05920058765001,76.01703562553931,54.38989535344773,64.82616319699048
k_eb3071b9_1,seasonal,ok,50.279105678840985,46.22228637426666,91.49822356143021,42.5679425945783,90.50592368509547,38.364921872083926
k_184a67a8_0,seasonal,ok,26.062548605459597,61.64761329542638,32.41254075476064,126.07846511290657,33.65608944901379,76.87134896260591
k_9d489893_0,seasonal,ok,155.27459253630295,80.89202150337927,86.71590870182703,152.5321749547346,152.59843388687005,479.5511209977028
k_0725b8c0_1,seasonal,ok,195.25032919952622,317.1426644968927,82.33864247519126,68.60321292084315,130.7235563313291,60.34632396008169
k_ac641731_1,seasonal,ok,100.0,,200.0,,100.0,
k_afa6714a_0,seasonal,ok,62.782542823219345,57.25113740897426,111.10286332900164,120.1604752610327,115.65970151379278,79.12244314204369
k_17908cf9_0,seasonal,ok,43.37160934712056,56.34698426002238,151.79384749100856,159.48291047924096,151.69940046005152,158.54083076040536
k_6c12e406_1,seasonal,ok,100.0,100.0,66.66666666666666,133.33333333333331,100.0,100.0
k_70b52a4c_0,seasonal,ok,115.89435220335001,,104.84415199780692,200.0,158.4960462113002,
k_c53bcd3b_1,seasonal,ok,68.96872791322576,,106.25210997846722,200.0,70.17960115469309,
k_76c47a29_0,seasonal,ok,56.11987494527718,196.28958669126817,122.72505315580531,123.48992008720312,78.40073256795978,104.48450170782735
k_edd066cd_0,seasonal,ok,46.038802739389816,31.374722579370435,153.26857396908906,40.418881757200936,221.36812384318895,36.468412301127195
k_dbbcfe2c_1,seasonal,ok,72.9669048198493,9.780498120951195,122.43745959727315,70.09446035565449,72.39397789587932,80.15722634010768
k_2a1348e9_1,seasonal,ok,86.5201751160611,,161.6067350939367,,81.68255932828926,
k_6bb0724e_1,seasonal,ok,21.274251126937425,45.68973521001139,141.26886258642273,103.36359167542281,86.60314383039629,80.38796498226539
k_d6b664fa_0,seasonal,ok,,14.297509018307885,200.0,77.06826787346569,,50.78384306067627
k_1d2732ef_1,seasonal,ok,99.54013119514408,100.0,132.11819262647612,133.33333333333331,99.55160269854133,100.0
k_2f73e04d_0,seasonal,ok,0.4570291077530011,65.87970126336435,133.48602529260052,149.85200724245533,260.02232973311055,443.6670434326329
k_ce27a3cc_1,seasonal,ok,40.95576428835132,38.39215061530086,87.2220065265327,88.26928202382094,109.3924130116875,79.95180476529593
k_acb6c2ca_0,seasonal,ok,86.39385602863486,100.0,157.07357114500013,133.33333333333331,91.83711696429474,103.36114360165783
k_6288c69c_1,seasonal,ok,75.03126255938004,100.0,155.59262292872978,200.0,82.477546018227,123.15324854862284
k_cd843d4c_0,seasonal,ok,55.58866736319536,14.732936657238241,39.93666564776749,138.63484650803107,46.453527535818814,171.30695245882458
k_404e1ba0_0,seasonal,ok,98.37433867586496,16.180234884189023,155.31340465636416,139.20148535133316,399.2898840657094,162.73875871871525
k_5ee7fd21_1,seasonal,ok,37.716391991582945,47.23601733399885,97.67022890595159,153.94727496610435,68.72359298539588,144.908184698831
k_79ed7553_0,seasonal,ok,64.39115767466515,59.17564122374755,106.10340180968909,125.52094238718858,72.86120007179744,77.28527318736108
k_96163520_0,seasonal,ok,100.0,100.0,200.0,200.0,102.48261671200216,100.0
k_1f1bb1f0_0,stable,ok,32.66368172597449,12.701006187071199,27.621255881769756,12.818866612598653,31.179615988927466,13.145798720746962
k_f7496d65_1,stable,ok,150.90741888526685,14.686423801039968,71.91444504520278,14.85711852031254,60.157611510378096,14.320050063177009
k_7901646f_1,stable,ok,18.596907561963565,34.64004579144551,78.51914375125358,35.83269428996553,56.454073165608264,35.677391836046965
k_381c83fd_0,stable,ok,46.50393616930963,9.531350910399256,36.10919419280574,8.96849078567295,42.78333213302278,9.220192464578872
k_080199a1_1,stable,ok,21.184757463333735,48.405584560311034,18.542586473085958,38.0120999594552,20.599728189705576,45.111530377166744
k_cd68562d_1,stable,ok,16.963675723640645,17.86293105618036,15.228922753275501,16.37358276256791,16.159222958173228,17.789232147117954
k_b4ffb71f_0,stable,ok,75.48520109604269,45.761025071941326,53.49794160903222,33.608484259356594,69.89571197376719,33.829629794940416
k_8bd0f31c_0,stable,ok,69.52996143896681,74.69177413393456,139.0016238253639,146.20784757101325,98.86068065959904,89.83599834069292
k_1835b56c_0,stable,ok,11.0739139509663,2.957131175560046,10.142058579004757,2.9992882886090517,9.566984657256526,3.102356926384042
k_4a3ca931_1,stable,ok,19.559511110283246,41.82576048171451,22.35056696900132,53.750596852874274,19.625816358822586,43.1763358767234
k_282f23a9_1,stable,ok,7.510901510482341,37.47471920813739,7.156743095806227,42.12952822283819,7.4446961419473014,38.77907194726527
k_0d85bbda_1,stable,ok,31.77283922021185,9.103142774176122,25.536286289590766,8.838425646686986,28.723977684576685,8.768559410990441
k_00ee6830_1,stable,ok,8.300296698737883,69.03182776801357,7.959222354798047,46.99560253949822,7.669235334143044,57.47836808670623
k_02c98809_0,stable,ok,14.302707951074789,16.784377895659688,76.93711301264399,18.79218262638875,62.14561307702161,18.13406556434673
k_7722b1df_1,stable,ok,14.075943517179237,13.272633423014298,12.830062497019467,14.838172572156779,13.199217605290258,14.886792058422552
k_9b00ed88_1,stable,ok,57.019333997778155,29.096631315390038,43.66055235464128,25.391995799120558,55.38995356302655,23.6804396438277
k_57c764b4_0,stable,ok,145.88600441702485,76.6459692290408,63.87756285699363,149.91668726360842,63.32146123079847,90.19153730380928
k_4917cee8_1,stable,ok,9.698833191597778,17.329040384876883,10.0170942214233,17.98774557575685,9.79499475773384,17.39378662844875
k_dbb9b48c_1,stable,ok,58.049548502285575,10.162497476906639,39.4673226504128,11.427553869840871,42.88649987600591,12.517734061203317
k_ed4acab3_1,stable,ok,49.39723252255598,42.674864339151874,53.7471142064063,102.86338114248703,52.135624004000945,86.84507883499086
k_e7df4cd2_0,stable,ok,1053.9910198445873,464.39525779779103,87.60788242543778,134.79364937903355,96.26421081020577,143.6499623462165
k_bbaff50f_0,stable,ok,30.696318406189043,62.63714661236484,94.46610705201915,127.50638919513936,99.24689322821978,81.66381960618392
k_2e90cb16_0,stable,ok,11.24823389561147,28.613910320963498,12.196955690345867,29.901058701563933,12.013672981915867,28.04997364498254
k_c3fe93ba_1,stable,ok,70.74360762438437,96.89540637225714,139.65591924935384,192.205084555696,88.07714968889069,103.29388943046285
k_1336efc6_0,stable,ok,31.24040489408569,11.40698700598598,28.043078979631673,12.458254509778294,25.443979076937712,12.072397528958781
k_b17b679f_1,stable,ok,9.221514074129217,52.42991569135375,9.70982642921891,72.357016022409,9.216430737335436,54.38072076747649
k_244c2f1b_0,stable,ok,55.1970879944493,45.15952096017799,37.60506483670865,33.39391126768443,37.6363401412858,34.96643962958107
k_1782ce2d_0,stable,ok,60.448397887837615,35.012441500499534,94.47518108233828,143.26541502142135,108.94007079693522,321.5539982269427
k_05ff92fe_0,stable,ok,42.14302400417211,65.79388267767008,54.01285620151146,166.01633566357208,43.26253558673718,131.6532696090194
k_6a51fc55_0,stable,ok,14.717372611702665,31.06926379977018,15.33617888299386,27.268498436990868,14.630644710725708,27.646215355095027
k_d94a40fd_1,stable,ok,89.48696746062814,41.340743442681884,60.98401468341341,39.56338695942234,87.1226481091499,35.88313356903864
k_3db66a85_0,stable,ok,25.79442160725684,21.851945101145823,32.850366773589506,141.51078068690396,29.69923635079913,178.1566913339734
k_1d8dbc4f_0,stable,ok,6.429697506334387,3.1030509703293796,6.2018054693706635,3.1605769781978763,6.451062869698883,3.213566429763802
k_fdb90952_1,stable,ok,46.63475119055449,24.420731405402815,36.74599319031523,23.668786967845193,43.447298102755475,22.34055704252534
k_2528513d_0,stable,ok,6.863840136025671,11.46141662253379,6.888726108730802,10.582066176719456,6.771869168886201,10.301074738246225
k_048c2757_0,stable,ok,11.234075967827598,27.673795197821793,10.505380571288567,24.235617046272115,10.788703463575214,27.748909407160443
k_b2ac621f_0,stable,ok,66.99874158364771,48.22401779352267,41.47808887394788,33.19273415466473,37.92457907583123,37.64019503513316
k_343e7164_0,stable,ok,18.154746637116588,6.611071177881926,77.95169882741028,71.17644053235139,90.15700550319681,49.94450711226325
