seller_id,active_cv,active_trend_slope,active_trend_r2,seasonality_strength,active_zero_ratio,global_zero_ratio,log_avg_active_rev,spike_ratio,active_months_ratio,n_active,mean_active_rev,cluster,seller_type,pca1,pca2,dist_to_center
28f10b1c5e5abb9d4857745bede6147c,0.48004386233425944,0.25029940118261684,0.54373560714508,0.999999999875261,0.0,0.7916666666666666,5.123963979403259,1.6107784430173187,0.20833333333333334,5,167.0,3,성장형 (Growth),-1.710184868606399,-1.231913928536983,1.1681765596220985
293dee954235e4e4e43f129313625ebe,1.4908495370557588,1.069152069771116,0.6428673147059919,0.9999999999849176,0.25,0.875,6.099713387536979,3.575068018717535,0.125,4,444.73,3,성장형 (Growth),0.5467213205885861,-1.0838981475559453,5.119572585375976
2953ce3a88f5e3c3b696d77fc9e4c8eb,1.6263421169679393,0.22191489356508376,0.18618688364100647,0.9999999998560928,0.5454545454545454,0.7916666666666666,3.7779719973073904,5.617021275281123,0.20833333333333334,11,42.72727272727273,0,불안정형 (Volatile),3.301743752869456,-0.9581244984733412,1.4794784224835784
29e6e05b65f93bc224c644319dc52ecf,0.4416227057338073,0.06623212783434196,0.014994892895888973,0.9999999998571673,0.0,0.875,5.072252886806163,1.619848612177049,0.125,3,158.53333333333333,1,계절형 (Seasonal),-1.22411134271767,-0.9456502507695012,1.6942363425203477
29fe9f200d3fa0c668d2aa1ec7e08dfb,0.3464101614791345,-0.23999999997600002,0.6000000000000001,0.9999999997113248,0.0,0.8333333333333334,4.61512051684126,1.59999999984,0.16666666666666666,4,100.0,3,성장형 (Growth),-1.721254229911788,-1.6242301938225483,1.6354927951076885
2a1348e9addc1af5aaa619b1a3679d6b,1.4753319614138076,-0.1597361090009567,0.38977892200539377,0.5559151601888487,0.25,0.375,4.911698546236233,6.161488840649404,0.625,20,134.87,2,안정형 (Stable),2.3826219925558756,2.6054459125434732,3.5294521462575554
2a261b5b644fa05f4f2700eb93544f2c,0.7049764712613061,0.07665732959693142,0.1182382865262161,0.9999999999708621,0.0,0.5416666666666666,6.189942758187199,2.5574229691351418,0.4583333333333333,11,486.8181818181818,1,계절형 (Seasonal),-1.0366528981997665,0.5344328377458052,1.0283959713272879
2a5b78b41cd05baeac8df54c6606b92c,1.3205039786481494,0.1518754471918963,0.21495575482716314,1.055295568925114,0.0,0.4166666666666667,7.013933460260299,3.8479325304328644,0.5833333333333334,14,1111.02,1,계절형 (Seasonal),-0.16099016639571137,1.094262692320648,2.547248849545675
2a61c271b1ac763450d846849783e922,0.9560420634592697,0.246133180355173,0.19331836967368862,0.9999999999577885,0.16666666666666666,0.7916666666666666,5.516629264200065,2.3201436670505804,0.20833333333333334,6,247.795,1,계절형 (Seasonal),-0.1916448985463565,-0.6818334691704582,1.3803188923340488
2a6fbeaa7ab9e5d59a35841a8da71ce4,0.8071955276615055,0.06783965889987931,0.1695200449842458,0.8519267500280625,0.23529411764705882,0.4583333333333333,4.575189942011277,2.7132699242025886,0.5416666666666666,17,96.0464705882353,1,계절형 (Seasonal),0.22589538948954022,0.7590419141215234,2.0140764962592765
2a7dc43cecabf23403078e2188437d1d,0.6918693385205202,-0.25716972527055004,0.7253553461561448,0.9999999999758901,0.0,0.6666666666666666,6.397743906956538,2.3552902368500614,0.3333333333333333,8,599.48875,3,성장형 (Growth),-1.6119756309448838,-0.5306899898612581,1.671282727320948
2a84855fd20af891be03bc5924d2b453,0.5167771210141002,-0.019590366268479348,0.009580480610494912,0.9999999999883811,0.0,0.625,7.418447560525116,1.877516845675564,0.375,9,1665.4444444444443,1,계절형 (Seasonal),-1.698702644635063,0.6508152423193717,1.681686863046024
2aa3443d7bf9d9bb11133f420d75e083,1.600718408780371,-0.23878975219952203,0.18359271287284826,0.9999999999034437,0.5,0.7916666666666666,4.185098925490565,5.248840802898171,0.20833333333333334,10,64.7,0,불안정형 (Volatile),2.9877111807393204,-0.8684053171223771,1.1906359331817606
2addf05f476d0637864454e93ba673d5,0.5897232502879867,-0.05360281194984881,0.04337484624163488,0.9999999999701984,0.0,0.6666666666666666,6.345636360828596,2.028119507872968,0.3333333333333333,8,569.0,1,계절형 (Seasonal),-1.2869215153918077,0.1686241320654484,0.9670789074604458
2b03ac196f5ed62ac483960fe0fa3b65,1.0184480357099188,-0.38459257498882515,0.5704059307251095,0.9999999999184771,0.42857142857142855,0.8333333333333334,4.799443840568,2.53896334933255,0.16666666666666666,7,120.44285714285715,3,성장형 (Growth),0.6052002142039451,-1.6082000218658383,2.905724194710692
2b1a40c1daabc6ca280c4b815c101841,1.0632023774010484,-0.03279250464213009,0.025605813357880546,1.1253281904163353,0.2777777777777778,0.4583333333333333,6.531897515626631,4.078897476971286,0.5416666666666666,18,685.7,1,계절형 (Seasonal),0.5641834400019212,0.5553899008816058,2.234795389829749
2b3b9ce054da76a7428df143a567b156,0.4371264904122074,0.41860465112106937,0.6113678373382624,0.9999999997719933,0.0,0.875,4.618415412738112,1.3853820596625868,0.125,3,100.33333333333333,3,성장형 (Growth),-1.7740649852694157,-1.7657120385805969,1.9494715227928885
2b3e4a2a3ea8e01938cabda2a3e5cc79,1.1506814481043486,-0.12848250994981736,0.23272582260292082,0.6347209819750471,0.06666666666666667,0.4166666666666667,7.362820804926139,3.8282672038319507,0.5833333333333334,15,1575.276666666667,2,안정형 (Stable),0.1010235765526586,2.858871564275754,1.661226383097053
2b5ed0c9139dae8883a200dfcb272ece,1.4373418640337154,0.16702627645887108,0.07089388104626751,0.9999999993483397,0.625,0.875,2.4575568642049213,4.1194239511819,0.125,8,10.67625,0,불안정형 (Volatile),3.18977120361407,-1.7697272340135715,2.1778287048972658
2ba91c7ad80ff88b23b7db823b43c233,0.7700568652141365,-0.5084413830018611,0.871899009552186,0.9999999999123038,0.2,0.8333333333333334,5.004483074611057,2.1339816314064035,0.16666666666666666,5,148.07999999999998,3,성장형 (Growth),-0.7515492289314878,-1.8251769259866761,2.720260181316447
2bd05d410a8fd26dc4184a15f4f2f588,2.3186055069108904,-0.2375604947705864,0.08660613641781452,0.9999999999672451,0.5,0.7916666666666666,4.8878874541703405,7.905948827177481,0.20833333333333334,10,131.673,0,불안정형 (Volatile),4.798744209150858,-0.13730531666843393,3.1219735586184267
2be17df1c49978426251562096c3cc09,0.9650741507131116,-0.08825803129561727,0.22511704593910786,0.8235682615482841,0.3888888888888889,0.5416666666666666,4.798083598653779,2.5682217087934043,0.4583333333333333,18,120.27777777777777,1,계절형 (Seasonal),0.7520344530878714,0.50860932040863,2.3150719780671265
2bf28e311bba65237358230cabac3f15,0.8303361343029255,0.3520408162666598,0.3595076685572373,0.9999999997951817,0.2,0.8333333333333334,4.091005660956586,2.3809523805474573,0.16666666666666666,5,58.8,3,성장형 (Growth),-0.03591390422529511,-1.4671031803797867,2.3805406702533096
2bf6a2c1e71bbd29a4ad64e6d3c3629f,0.6889035255307252,-0.13669698890958548,0.32482917601694283,0.999999999997133,0.2,0.6666666666666666,8.529890241629161,2.399775622218931,0.3333333333333333,10,5062.889999999999,1,계절형 (Seasonal),-1.2914256595274924,0.464466796392334,2.479424342606878
2c3d56f92f360fb89d849b84e8f50eae,0.8057717594644193,-0.04859360821977712,0.010607694646840906,0.9999999998248347,0.3333333333333333,0.8333333333333334,4.274580612525034,2.032462949607274,0.16666666666666666,6,70.85000000000001,1,계절형 (Seasonal),0.46764578333018664,-1.1629693384892223,1.879213861050907
2c4c47cb51acd5ea5db5e0ae0e26542a,0.673646201964772,0.04303156178239314,0.04080472789086848,0.9999999999366084,0.18181818181818182,0.625,5.460320253828018,2.149439030926496,0.375,11,234.1727272727273,1,계절형 (Seasonal),-0.4701472421387519,-0.044979632786940074,0.6909658475619432
2c9e548be18521d1c43cde1c582c6de8,0.624991256412199,-0.01674465707470418,0.007178019473920075,0.9999999999707324,0.0,0.5416666666666666,6.305704453848092,2.3415580786992107,0.4583333333333333,11,546.6872727272728,1,계절형 (Seasonal),-1.1379302307247459,0.6549621503829349,1.1321953752912197
2cb6eb1b7185064167657fa09f541105,0.8721225379976166,-0.2122300681378963,0.2368747660501249,0.9999999999340964,0.2857142857142857,0.7916666666666666,5.164704337938327,2.2737498972336296,0.20833333333333334,7,173.9857142857143,1,계절형 (Seasonal),0.10713300217701961,-0.9424440951029631,1.537204165570367
2d2322d842118867781fc737e96d59a1,0.48467498065275866,0.3996598638776088,0.4533030173687493,0.9999999996491091,0.0,0.875,4.091005660956586,1.6530612242086629,0.125,3,58.800000000000004,3,성장형 (Growth),-1.3412318192644161,-1.7152572946995708,2.1984991455448295
2d2c62bef4c8ba0dd74e0e228e808539,1.0861348551050014,0.22342927810456673,0.34911347466109743,0.9999999999754415,0.2,0.6666666666666666,5.9293231505701325,4.019738596851967,0.3333333333333333,10,374.9,1,계절형 (Seasonal),0.39534641480612703,-0.10929947281391104,1.9715161491368047
2d42ebcda99fd55f6f4bc2f1ca035d50,0.44569564200526046,-0.3833423765474766,0.49318019462715235,0.9999999999269554,0.0,0.875,5.73064076215907,1.4487249049989561,0.125,3,307.1666666666667,3,성장형 (Growth),-1.7956914487207518,-1.3124732670433008,1.9978288476946833
2d50d6282f8aa2257819a77bfaa0efe0,0.8381486929907779,-0.06884397246342491,0.0944534304993614,1.0115797004779439,0.15384615384615385,0.5416666666666666,5.448552699089309,2.639685156509879,0.4583333333333333,13,231.42153846153846,1,계절형 (Seasonal),-0.2171661659227894,0.2104546159866547,0.8347495499555415
2d518637f53161b973e01f56ea4bb88e,0.5843226647863997,-0.04260384132855903,0.0066451083391009915,0.999999999943884,0.0,0.8333333333333334,5.723495228632849,1.5901761633724294,0.16666666666666666,4,304.97249999999997,1,계절형 (Seasonal),-1.20279059685939,-0.5897521144640109,1.3076229185393557
2dcf93836ae3ce0d7c93e2f10876467a,0.7995951770737589,0.37370134366864455,0.14561889389953184,0.9999999999740137,0.0,0.875,6.178497211409833,2.045227870853749,0.125,3,481.2666666666667,1,계절형 (Seasonal),-1.0385652154953517,-0.64662215914071,2.024431563629165
2dee2ce60de9709b1a24083217181a1f,1.5551971560963305,-0.07381478435382248,0.026845444249106634,0.9999999999900879,0.4166666666666667,0.7083333333333334,6.47652354423694,5.236559830351546,0.2916666666666667,12,648.7083333333334,0,불안정형 (Volatile),2.2127066879395874,0.3402665758072047,1.784997640813196
2e0dba2da448400b1c11d7b4b22f32a4,0.4010586396330086,0.25897316313919133,0.5211992510530913,0.9999999995771567,0.0,0.8333333333333334,4.093802748801048,1.4372323735214767,0.16666666666666666,4,58.9675,3,성장형 (Growth),-1.5833851429856567,-1.692906540818228,1.777972782135892
2e13c71026e1a39ba5cc1b86dcb679aa,0.6259186705023342,0.07268652781267024,0.08990436442010108,0.999999999962091,0.0,0.625,6.046057945712155,2.095175322913639,0.375,9,421.44444444444446,1,계절형 (Seasonal),-1.2148514456864064,0.1793628323293875,0.8739834815095737
2e1a7d075abe038c1b2743005fe42ff1,1.0802521152407225,0.03043605501679569,0.0065490818573581185,0.9999999999322717,0.3,0.7083333333333334,4.924932151903284,3.3157740705797645,0.2916666666666667,10,136.68000000000004,1,계절형 (Seasonal),0.9874245009778855,-0.33177635342296075,1.5639312235199507
2e1c9f22be269ef4643f826c9e650a52,0.6455044534113225,-0.0051931470663782444,0.0010517587238534124,1.0029259048345347,0.0,0.4166666666666667,6.76884126273028,2.8003589082555442,0.5833333333333334,14,869.3028571428571,1,계절형 (Seasonal),-1.1077259926357632,1.2666821978575764,1.7246968617011857
2e3be8a987a30d7544dbbda6861cc14e,1.2783694338007878,0.009455515953576254,0.0014725802915815285,0.5728701044467819,0.3888888888888889,0.5416666666666666,4.930011553458224,4.010667809450627,0.4583333333333333,18,137.38111111111112,2,안정형 (Stable),2.0598861793039407,2.0560048768281227,2.8385009948838267
2e90cb1677d35cfe24eef47d441b7c87,0.7143306614991703,0.06066743003188306,0.19414843240513915,1.0243599923952365,0.05555555555555555,0.2916666666666667,6.65018633191334,2.9154260865808084,0.7083333333333334,18,771.9283333333333,1,계절형 (Seasonal),-1.0474543759806456,1.3312737655640086,2.1369657230479593
2ea0861cc19e94cad86438c984c52da4,0.5966116341515975,-0.6983695650908749,0.913473418281731,0.9999999996963528,0.0,0.875,4.028916756899646,1.5742753620336456,0.125,3,55.20000000000001,3,성장형 (Growth),-1.4422356407750943,-2.2867753062330016,3.6234458795810234
2eb70248d66e0e3ef83659f71b244378,0.7311465765831779,0.23228384307087296,0.2943851522886374,0.9999999999978954,0.0,0.75,8.779473349782807,2.0217733860743965,0.25,6,6498.453333333334,1,계절형 (Seasonal),-1.9473681968644856,0.3904385108850906,2.8234262252864384
2f09f7d37a97956d11cc1a7cadd5262b,0.9524704718613364,0.06171428570638629,0.02204081632653061,0.9999999998656127,0.25,0.75,4.3710288804643405,3.263999999582208,0.25,8,78.125,1,계절형 (Seasonal),0.8087978766134667,-0.6471947624601995,1.620199240052645
2f4b0d3b9634b647d4edee577d7ebb7e,0.6088273886006886,-0.049274933407877315,0.004366892192356381,0.9999999998541728,0.0,0.875,4.732976890475747,1.8591299199296425,0.125,3,112.63333333333333,1,계절형 (Seasonal),-0.8054673548160843,-0.9957314202217439,1.612910022455742
2f4b9d112bfa44a214bc6cef085d17c8,0.9258775750165469,0.3553522227801127,0.5892111179495313,0.9999999997428349,0.2857142857142857,0.7916666666666666,3.761166892550318,2.357223034235839,0.20833333333333334,7,41.99857142857143,3,성장형 (Growth),0.1682351824921265,-1.7305098411711608,2.502222931419623
2f73e04d12cdf0c945ded66bb3fcf6c7,2.401157465242352,-0.0796909492162316,0.03304440766026645,0.7406202143966277,0.8421052631578947,0.875,4.283949472407164,8.668138335800629,0.125,19,71.52631578947368,0,불안정형 (Volatile),6.5036825924891515,0.44231755412083373,4.237733120206742
2f74af7a0ee5636f12c2336f9fffed47,0.830341570303274,-0.056164488261206874,0.013344332312911844,0.9999999998711265,0.16666666666666666,0.7916666666666666,4.548070593947519,2.5939004812633604,0.20833333333333334,6,93.45,1,계절형 (Seasonal),0.18840065296038228,-0.7717976476267295,1.2835760000062957
2fb25ab44bdbeae6a4d816e0d0c9d500,1.8894300848930086,0.08982549626708322,0.022601517435674248,0.9999999999147705,0.7272727272727273,0.875,4.144691954840139,6.233676874325548,0.125,11,62.09818181818182,0,불안정형 (Volatile),4.439379692966176,-0.9482046833039338,2.052724734765115
2fdde51ad3e12f297da656d4fbd5d0b5,1.1728125158130716,0.20722040323720395,0.1248727961039856,0.9999999999897147,0.2857142857142857,0.7916666666666666,6.721425700790643,3.5946924004391474,0.20833333333333334,7,829.0,1,계절형 (Seasonal),0.6216844683971301,-0.12467212656783222,1.9773745885860885
2ff6b7bff164ef05590a52734e1296da,0.8381265942937877,-0.1789334050352212,0.18231550369458602,0.9999999999536925,0.2857142857142857,0.7916666666666666,5.555497888939735,2.2118663331717126,0.20833333333333334,7,257.6557142857143,1,계절형 (Seasonal),-0.015805081673619124,-0.7709356588291615,1.3016804650205185
2ff97219cb8622eaf3cd89b7d9c09824,0.3890357553669826,0.09285335668537262,0.22786423858025137,0.9999999999585324,0.0,0.7083333333333334,6.431124021160402,1.4690143116999308,0.2916666666666667,7,619.8714285714285,1,계절형 (Seasonal),-1.9419800444542479,-0.2334146022578734,1.538885703118149
3076499bbc033a927bf4a8a41bcf7fd4,0.3476939627789013,0.2362508000738874,0.5771149028254893,0.9999999996798383,0.0,0.8333333333333334,4.509017151081178,1.479308713274226,0.16666666666666666,4,89.8325,3,성장형 (Growth),-1.788417431885563,-1.628095391560176,1.4855966535887397
3078096983cf766a32a06257648502d1,0.6755204250968333,0.04644061638312094,0.06616784894848328,1.005084904059968,0.0,0.4583333333333333,6.4126818583307355,2.8323022586263664,0.5416666666666666,13,608.5261538461538,1,계절형 (Seasonal),-1.018042680064523,0.9461775953877329,1.4053465415644222
30829ded4523ab9224b93bc49a62c95f,0.6301382513925865,-0.2272216971158076,0.6826328990372443,0.9999999999816317,0.125,0.7083333333333334,6.7626875985392845,2.0949721559255816,0.2916666666666667,8,863.96375,3,성장형 (Growth),-1.5094484870898988,-0.6208173665524205,1.5935322992370344
3092c0b297aacfb4bb6e056ebe13b9b8,0.693017724277013,-0.06631041844756393,0.026703098098165696,0.9999999999268953,0.16666666666666666,0.7916666666666666,5.290201185945779,2.0949083845936887,0.20833333333333334,6,197.38333333333333,1,계절형 (Seasonal),-0.3694590114780761,-0.6341711632305609,0.9082746927613827
30a2f535bb48308f991d0b9ad4a8c4bb,0.9130589658290682,0.023632748353891692,0.018032339964557127,1.0071937984674244,0.1111111111111111,0.3333333333333333,5.575380759851677,3.417538519938461,0.6666666666666666,18,262.85,1,계절형 (Seasonal),-0.0006957968428324408,1.1770731024972005,1.9167886139950678
30a81d8cf85fb2ada1b1b094c9583a95,0.8006769815645494,0.13467545084435184,0.1131676196060267,0.9999999999298019,0.2857142857142857,0.7916666666666666,5.186922809608298,2.3931364518254727,0.20833333333333334,7,177.91714285714286,1,계절형 (Seasonal),0.1060593092349412,-0.777280933689084,1.265271491322965
30c7f28fd3a5897b2c82d152bb760c17,1.3199846258278116,0.02716277115147382,0.0022231548150616733,0.9999999999672285,0.625,0.875,5.447480629864248,2.984351512269653,0.125,8,231.1725,0,불안정형 (Volatile),1.953715601100882,-0.9279421592751896,1.8978510075030708
312ba1d77e9c332ef21f9598b7f64cd7,0.846843395403546,-0.10964912279205566,0.06706008583690987,0.9999999998388696,0.2857142857142857,0.7916666666666666,4.3079186625201595,2.5789473680691497,0.20833333333333334,7,73.28571428571429,1,계절형 (Seasonal),0.5324754528367729,-0.979080571518736,1.6500538568574634
31344c16881c08a8a72c6d2eb29918c1,0.7660172082330093,0.03400598273248472,0.06552775024019244,0.6712673385483459,0.25,0.375,6.151220914241788,2.411966943509108,0.625,20,468.2900000000001,2,안정형 (Stable),-0.06717604093944729,2.3369158958872163,1.0646556896213775
31561f325664a8a7aba4c8d0c3a9b3db,0.3402783927596815,-0.3944078691684033,0.8956351674056211,0.9999999999673734,0.0,0.875,6.804315140441487,1.3166764735124101,0.125,3,900.73,3,성장형 (Growth),-2.602140232204166,-1.4565159913928458,2.484848028429767
318f287a62ab7ac10b703ac37435a231,0.9709272406158802,-0.030928654429823416,0.030441772438435717,0.7501360609509697,0.10526315789473684,0.2916666666666667,4.860008223621122,4.104658619688595,0.7083333333333334,19,128.02526315789473,2,안정형 (Stable),0.7040797146609331,2.2412260818992973,1.6187550770532282
31ae0774c17fabd06ff707cc5bde005f,1.0917718486328671,-0.03277324555048153,0.01914846893492177,0.8030578774046636,0.4375,0.625,6.0426105650258854,3.4761728311560245,0.375,16,419.990625,0,불안정형 (Volatile),1.278905521506982,1.0307670084519442,2.284411406454425
31da954dc0855f2495c6310f70a2f931,1.4442502601494742,-0.04329469352266748,0.010708760898273174,0.9999999999818704,0.25,0.625,5.9478173850017875,4.820423303386765,0.375,12,381.9166666666667,0,불안정형 (Volatile),1.599663266484407,0.5083378697405262,1.90240246709797
31eec405c9bb71dec8e2629a92e764fa,0.49034416152536664,-0.011152633421563418,0.0003448748930661904,0.9999999997618376,0.0,0.875,4.4616461759020485,1.6933317760488928,0.125,3,85.63,1,계절형 (Seasonal),-0.9551617853395955,-1.1067677203902346,1.8532371064590574
323ce52b5b81df2cd804b017b7f09aa7,0.8845616115060396,-0.19357685372279726,0.2514258815260171,0.9999999999619086,0.0,0.6666666666666666,5.69638014488944,2.6116329022411104,0.3333333333333333,8,296.7875,1,계절형 (Seasonal),-0.6851431369621803,-0.16534336304849787,1.1919443776338863
325f3178fb58e2a9778334621eecdbf9,0.59383248501021,0.03358459814230998,0.03198544587207366,0.9999999998113095,0.0,0.5416666666666666,4.502533230797305,1.7928083934020482,0.4583333333333333,11,89.24545454545456,1,계절형 (Seasonal),-0.9519458151323763,0.0005235619354911998,1.5719533920129969
32b8764b4ef628b53608fc34011fcc13,0.4802186552133027,0.03199331060633182,0.012945746799476566,0.9999999999859361,0.0,0.75,7.300922859279895,1.6735704637437625,0.25,6,1480.6666666666667,1,계절형 (Seasonal),-1.7549496715683985,0.16921458739024775,1.7046261306691417
32f1bb9dfa65bc7df5c0d9d95a616be4,0.8608470119502081,-0.2748879988666866,0.2974037258603682,0.9999999997172347,0.3333333333333333,0.8333333333333334,3.7396121747427062,2.431741652213459,0.16666666666666666,6,41.08166666666667,1,계절형 (Seasonal),0.6028621145262115,-1.6008003009595861,2.540748856346818
32fdd5d44ecb43dfd6a24b9369eca144,0.35355339057113977,0.0,0.0,0.9999999998229282,0.0,0.875,5.079746677078961,1.4999999999060936,0.125,3,159.73333333333332,1,계절형 (Seasonal),-1.3620712619765358,-0.9533867270533661,1.81872811034507
3340ef1913fb70d28420f6ceb685c339,0.950839601859591,-0.20291183527000292,0.45540755892743895,0.9999999999828132,0.18181818181818182,0.625,6.418238871339062,3.32435765057001,0.375,11,611.9227272727272,1,계절형 (Seasonal),-0.24734943800988282,-0.044582965279645045,1.9294540260498025
334cab711dee080b079fa5779b584783,0.8328958974192164,0.02416565392053072,0.0016836261132451632,0.99999999994388,0.0,0.7916666666666666,5.3703589194130075,2.3324296530647644,0.20833333333333334,5,213.94,1,계절형 (Seasonal),-0.5401288094206094,-0.43423900607842686,1.0173656578668184
33576ec5412fb5905d876f12f33bfde6,1.131613780560642,-0.048534247207601106,0.02192072592064474,0.9999999999609848,0.25,0.625,5.427150238391005,4.185430463391372,0.375,12,226.5,1,계절형 (Seasonal),1.0811843136359796,0.2228184717454129,1.71792026128506
3361277dc30b7cccdb0c286b24219756,1.5013653479732685,-0.05316124846627641,0.03761307343852343,0.8414961308764872,0.15789473684210525,0.3333333333333333,5.3304405835375315,5.733985480060573,0.6666666666666666,19,205.52894736842106,2,안정형 (Stable),1.9365395685977227,2.0870640615838423,2.867423705910084
3364a91ec4d56c98e44174de954b94f6,1.2271761853202443,-0.18296535695873442,0.04445840653471441,0.9999999999886188,0.2,0.8333333333333334,6.575059104057892,3.351983552750158,0.16666666666666666,5,715.988,1,계절형 (Seasonal),0.5669270654201282,-0.2067231080054627,1.8269900864935078
33a17d60c64393351ebf1ef860f4e0f2,0.8363526897819079,0.13862443367631877,0.4464306659353645,1.0462598762284958,0.07142857142857142,0.4583333333333333,6.368735920845364,2.707583459219886,0.5416666666666666,14,582.32,1,계절형 (Seasonal),-1.0398541256666405,0.300679999383545,1.9950132573651185
33a6f4b1e7cdc205511e76ba1b6e0186,0.5347456605736616,-0.01208491159438593,0.002681338974448337,0.9999999999854683,0.0,0.6666666666666666,7.160749822855851,1.822863698029839,0.3333333333333333,8,1286.8762499999998,1,계절형 (Seasonal),-1.6094339374409283,0.4361391306975965,1.5050619009052193
33ac3e28642ab8bda860a2f693000e78,0.6712631600547737,0.02185706776536092,0.028537731503605154,0.6450780034397323,0.05555555555555555,0.2916666666666667,5.320032651565143,2.595351581257962,0.7083333333333334,18,203.39055555555552,2,안정형 (Stable),-0.3893845884646436,2.6346478538212437,1.3254620454002517
33c51922b6e3c16b24a8f28e5833c99d,0.7521253093161219,-0.06491558110839618,0.04966223184055788,0.9999999999820272,0.2222222222222222,0.7083333333333334,6.607681186066683,2.241014017966453,0.2916666666666667,9,739.7633333333333,1,계절형 (Seasonal),-0.4793019308918309,0.014956725694643153,0.9141525364619901
33cbbec1e7e1044aaf11d152172c776f,0.7257725507342221,-0.29949908985592,0.3405806201320866,0.9999999999057139,0.0,0.7916666666666666,4.991343736181869,2.241778093924632,0.20833333333333334,5,146.13400000000001,1,계절형 (Seasonal),-0.8652131935356688,-0.9635936160199872,1.8982943885508692
33cbda8716511e27e556dff9d8418bf2,1.764723810916656,-0.05551716940446025,0.021031007269130805,0.5455292659897101,0.6875,0.7916666666666666,3.487757267856264,5.988175007965889,0.20833333333333334,16,31.7125,0,불안정형 (Volatile),4.655273130486138,0.9895974968380991,3.5466760927926595
33d677f27a69b84051204ee4ae76eaca,0.8899149263811011,0.12666666662828283,0.040518904678861635,0.9999999996594839,0.2,0.8333333333333334,3.5263605246161616,2.499999999242424,0.16666666666666666,5,33.0,1,계절형 (Seasonal),0.5401813179885355,-1.274178749982011,2.158289005015854
33dd941c27854f7625b968cc6195a552,0.67800568330726,-0.4235727440122368,0.4878646571585995,0.9999999999913082,0.25,0.875,7.437132748142655,1.623572744005165,0.125,4,1696.875,3,성장형 (Growth),-1.2032454841181162,-0.8837145244970415,2.727845531418363
34056b8b55c1775a22af2331670a799c,0.6768220745837537,0.11511902749005411,0.2386707199281679,0.9999999999769095,0.2,0.6666666666666666,6.462826628239999,1.9708690827516389,0.3333333333333333,10,639.87,1,계절형 (Seasonal),-0.9042393890099013,-0.12338468874267901,1.0777329277816887
343e716476e3748b069f980efbaa294e,0.9856018777792664,0.050730724754002234,0.0635843638874762,0.9790334836418737,0.29411764705882354,0.5,4.0122409087285416,3.1619336651446686,0.5,17,54.27058823529411,1,계절형 (Seasonal),0.9106795256492207,0.07548852486142141,2.0677104353597704
3481aa57cd91f9f9d3fa1fa12d9a3bf7,1.4282755431067753,0.04811142507160497,0.011346774987205389,0.9999999999565625,0.36363636363636365,0.7083333333333334,5.088734856343692,5.127476692123641,0.2916666666666667,11,161.18454545454543,0,불안정형 (Volatile),2.2146176292007245,-0.06201886550909063,1.1188147045518255
3492e68f37fd1df87f4f2f2ea247f445,0.749129358201549,0.36346559031485454,0.2942544114021107,0.9999999999322273,0.25,0.875,5.28809024739252,2.0507704413448695,0.125,4,196.96500000000003,1,계절형 (Seasonal),-0.3641898540770772,-1.2416118381875636,2.163433759830162
34a557286ead8fe75c989e0afcf7d98c,0.4528008051066271,0.30397686186512635,0.5633479089806405,0.9999999997870834,0.0,0.8333333333333334,4.6513378668330985,1.7835623039977286,0.16666666666666666,4,103.725,3,성장형 (Growth),-1.5743674352244237,-1.5172826401278472,1.5029411635629955
34d1ca11b242c0fee2c834ae8d788566,0.8413273492187194,-0.04153578551167837,0.06560487597680857,0.8769761229320014,0.05555555555555555,0.2916666666666667,6.615636713164396,2.9060320780642366,0.7083333333333334,18,745.68,2,안정형 (Stable),-0.6133448004952046,2.0843897301522434,1.320417707261585
34f563c82a85b99ae9e6d60db5fc2e28,0.8280839949437497,0.18588946533066308,0.10078380963327238,0.9999999999741113,0.2,0.8333333333333334,6.147313783570822,2.527333533367763,0.16666666666666666,5,466.46000000000004,1,계절형 (Seasonal),-0.25313368187664714,-0.5320425777128209,1.2253276444069414
3504c0cb71d7fa48d967e0e4c94d59d9,0.6676307575225116,-0.31681659956601416,0.45037386407893065,0.9999999999681304,0.0,0.7916666666666666,6.154832615984849,2.2043328765371815,0.20833333333333334,5,469.98799999999994,3,성장형 (Growth),-1.341553391415781,-0.7376465225047228,1.779758392653781
353e21e8bf8de2722b4fae1636664b76,0.6059599820313777,0.0,0.0,0.9999999996032994,0.2,0.8333333333333334,3.751854253275325,1.562499999624399,0.16666666666666666,5,41.6,1,계절형 (Seasonal),-0.17411752586998722,-1.3107104563695564,2.070520399730677
35857757f553273b1056c1cabdace7fb,1.0325748848437188,-0.16323141219821646,0.1665992729199629,0.9999999998082694,0.4444444444444444,0.7916666666666666,3.941797534129377,2.866695995912885,0.20833333333333334,9,50.511111111111106,0,불안정형 (Volatile),1.302300547877356,-1.2445186309724114,2.0182724448401097
3586b8580d9c917874e053a1bb37b5ff,0.6507249853190367,-0.07257281084427802,0.26430894322541404,0.8484450488805494,0.125,0.4166666666666667,4.567403415347948,1.967600183436207,0.5833333333333334,16,95.29374999999999,2,안정형 (Stable),-0.6045269685097111,0.7550382009037975,2.1194469986067705
35ef5aa32949680f627efec3c23e705c,1.2148951579920473,0.5121681415221008,0.35544917804999476,0.9999999998861843,0.4,0.875,4.294833422971505,3.3047566367111787,0.125,5,72.32000000000001,0,불안정형 (Volatile),1.2612656241856703,-1.4956069680929718,2.8855938484717005
