#{"t_start": 1779091296.1680708, "env_id": "None"}
r,l,t
-18.09045,15,37.480585
-23.019073,17,37.482274
-19.60022,15,37.483783
-20.616566,17,37.485467
-15.439469,17,37.48717
-16.024059,24,37.489511
-15.292379,16,37.491101
-7.8,24,37.493404
-17.86636,14,37.494796
-16.131315,13,37.496108
-19.581978,15,37.497602
-10.61777,15,37.499088
-19.599134,15,37.500591
-13.961554,24,37.502888
-15.848297,24,37.505207
-1.486443,8,37.506049
-16.786833,16,37.507618
-20.005695,17,37.509297
-19.714413,16,37.510879
-19.603247,15,37.512395
-13.757252,16,37.513983
-11.895813,14,37.51538
-14.782603,14,37.516772
-18.317456,16,37.518353
-21.287825,16,37.585367
-19.553942,15,37.586998
-9.346839,17,37.588772
-16.16033,13,37.590145
-21.291912,16,37.592082
-18.09045,15,37.593844
-18.086791,15,37.595404
-14.51597,14,37.596827
-18.146361,16,37.598452
-5.828192,14,37.599866
-17.126848,18,37.601639
-6.094113,15,37.603321
-16.807171,16,37.604923
-13.069204,13,37.606234
-19.442232,16,37.607822
-9.775519,11,37.60895
-4.089404,6,37.609599
-16.190349,13,37.610922
-17.910228,14,37.612328
-23.019073,17,37.613998
-7.128756,20,37.615998
-15.241733,16,37.617752
-12.070096,15,37.619334
-19.598129,15,37.620903
-22.970598,17,37.62266
-17.86512,14,37.624117
-18.106166,15,37.625685
-21.307366,16,37.627342
-19.618182,15,37.628876
-19.555193,15,37.630453
-16.853397,18,37.632284
-16.181403,13,37.63364
-19.598692,15,37.635174
-16.189733,13,37.636513
-8.638208,9,37.637475
-18.698957,18,37.639307
-10.185173,13,37.640647
-18.067879,15,37.642195
-8.388784,12,37.643447
-22.970598,17,37.645188
-20.032477,17,37.646911
-18.099165,15,37.648447
-9.217837,16,37.650072
-13.344313,14,37.651509
-15.260895,16,37.653141
-7.128756,20,37.655145
-17.606263,14,37.656661
-17.916211,14,37.658156
-19.558949,15,37.659743
-16.000061,13,37.661111
-20.193181,18,37.662953
-9.835033,24,37.665363
-8.23714,18,37.667213
-19.552069,15,37.668761
-16.602259,15,37.670311
-15.060954,15,37.671854
-8.107445,11,37.673014
-16.119058,13,37.674361
-6.74591,11,37.675517
-19.592208,15,37.897948
-10.326549,14,37.899479
-12.189607,18,37.901297
-19.566889,15,37.902818
-12.070096,15,37.904339
-13.966403,17,37.906042
-21.293374,16,37.907647
-16.537234,15,37.909192
-7.8,24,37.911733
-7.8,24,37.914117
-15.674603,18,37.915929
-19.608135,15,37.917481
-21.233069,16,37.919088
-19.818441,16,37.920697
-23.588754,18,37.922537
-4.802932,9,37.923501
-9.74237,11,37.924641
-20.422673,16,37.92625
-19.537691,15,37.927757
-15.848297,24,37.930112
-19.585072,15,37.931619
-11.843426,14,37.933031
-8.176488,11,37.934159
-22.975085,17,37.935866
-21.28073,16,37.937526
-19.763143,16,37.939128
-12.277626,16,37.940733
-13.529861,15,37.942246
-19.954857,17,37.943947
-22.248462,17,37.945653
-19.789721,16,37.947263
-14.694159,13,37.948585
-17.879475,14,37.95003
-21.535671,17,37.951722
-18.078631,19,37.953585
-16.537234,15,37.955086
-17.842979,14,37.956497
-7.8,24,37.958825
-13.835075,17,37.960511
-22.380429,17,37.962195
-17.915676,14,37.963617
-10.593015,15,37.965117
-16.172079,13,37.96643
-16.431681,15,37.967923
-23.009579,17,37.96961
-24.664678,18,37.971386
-19.578496,15,37.972893
-12.683357,11,37.974012
-19.429715,15,37.975508
-11.898476,14,37.976911
-15.998633,13,37.978204
-10.36413,14,37.979607
-16.190651,13,37.980917
-10.326549,14,37.982318
-13.33814,14,37.983717
-17.878424,14,37.985129
-14.596755,13,37.986439
-19.752475,16,37.988024
-18.698957,18,37.989946
-15.006305,15,37.991574
-18.591773,24,37.994005
-14.651486,13,37.995376
-14.566866,13,37.996739
-6.778505,11,37.997916
-10.593015,15,37.999475
-16.145519,13,38.000837
-17.910228,14,38.002288
-15.286145,16,38.003942
-18.317221,17,38.005686
-11.610105,13,38.00704
-19.569129,15,38.008621
-16.416489,14,38.010081
-21.124087,16,38.011714
-13.196715,13,38.013061
-18.024673,15,38.014601
-11.203845,18,38.01643
-19.598503,15,38.01798
-17.895265,14,38.019423
-16.599505,15,38.020963
-17.899782,14,38.02241
-19.605923,15,38.023946
-11.879388,14,38.025383
-12.091761,15,38.026909
-11.032268,10,38.027974
-14.654936,13,38.029417
-12.89902,12,38.030779
-20.367266,16,38.032468
-19.548703,15,38.034025
-11.488407,12,38.035287
-19.811508,16,38.036919
-21.208073,19,38.038835
-15.122101,15,38.040379
-15.043724,15,38.041917
-15.286145,16,38.043562
-13.319093,14,38.044969
-9.958887,12,38.046221
-15.225669,16,38.047819
-12.417814,17,38.049501
-17.883858,14,38.050905
-17.896119,14,38.052321
-16.788071,16,38.053936
-15.440981,17,38.055625
-10.132322,13,38.056945
-21.286608,16,38.058539
-8.471757,13,38.05985
-9.680536,18,38.061629
-6.351523,9,38.062568
-17.896119,14,38.063967
-15.313433,16,38.065559
-7.8,24,38.067877
-19.585553,15,38.069365
-16.380266,14,38.070755
-19.794635,16,38.072336
-16.620323,15,38.073842
-10.593015,15,38.075337
-8.012022,17,38.077004
-20.291855,20,38.078956
-21.448959,17,38.080632
-9.68873,18,38.082401
-9.110968,15,38.083899
-19.613805,15,38.08539
-13.822677,16,38.08697
-16.257086,14,38.088359
-9.217837,16,38.089938
-19.603247,15,38.091421
-19.589218,15,38.092918
-9.930196,12,38.094158
-19.572779,15,38.09565
-13.076558,15,38.097148
-17.450111,19,38.099024
-17.090099,24,38.101353
-2.523627,5,38.101922
-13.90888,24,38.104245
-7.8,24,38.325681
-6.206326,9,38.326719
-14.700371,13,38.328091
-21.293681,16,38.329762
-17.770043,14,38.331217
-19.806155,16,38.332873
-19.105086,15,38.334443
-19.194888,15,38.335999
-16.547537,15,38.337555
-17.901594,14,38.339005
-7.86175,17,38.340739
-21.233069,16,38.342371
-19.794635,16,38.344008
-18.474254,17,38.345738
-5.687571,7,38.346514
-22.970598,17,38.348244
-13.389158,14,38.349701
-13.730728,16,38.351334
-22.327171,17,38.353055
-22.986264,17,38.354787
-18.083622,15,38.356324
-14.617876,13,38.357666
-14.651486,13,38.35901
-14.869154,14,38.360448
-15.08198,15,38.362033
-16.391394,14,38.363472
-9.217837,16,38.365107
-11.682279,13,38.366446
-18.089891,15,38.367978
-8.388784,12,38.369221
-19.562932,15,38.370776
-15.049934,15,38.372334
-28.107302,20,38.374345
-19.598692,15,38.375896
-18.204606,16,38.377519
-18.112837,15,38.379047
-12.770271,11,38.380194
-23.019073,17,38.381908
-18.663908,18,38.383735
-17.906258,14,38.385184
-16.407711,14,38.386615
-18.99339,15,38.388147
-12.936945,24,38.390682
-19.564985,15,38.392259
-20.710764,16,38.393888
-14.884973,14,38.395321
-15.962261,13,38.396668
-6.417891,17,38.398381
-7.8,24,38.400721
-21.316254,16,38.402319
-19.562239,15,38.403841
-6.417891,17,38.40554
-8.012022,17,38.407244
-10.558815,15,38.408763
-7.8,24,38.411118
-23.219861,18,38.412904
-19.615777,19,38.414807
-14.566866,13,38.416128
-13.499544,15,38.417631
-16.579518,15,38.41913
-19.815625,16,38.420736
-16.579518,15,38.422251
-19.584141,15,38.423758
-20.948087,16,38.425372
-21.142646,16,38.426999
-19.590089,15,38.428505
-19.601707,15,38.43002
-21.285227,16,38.43162
-12.465785,17,38.433323
-16.576692,15,38.434835
-17.049722,14,38.436259
-19.491603,15,38.437777
-13.622391,15,38.439295
-20.350731,16,38.44091
-21.262599,16,38.442551
-19.608902,15,38.444238
-5.65674,7,38.445041
-11.418661,12,38.446358
-14.151027,24,38.448806
-18.487347,17,38.450575
-14.857121,14,38.452034
-11.682279,13,38.453403
-18.064802,15,38.454957
-17.711969,24,38.457372
-16.920507,17,38.459116
-15.006305,15,38.460654
-19.751434,16,38.462287
-15.295509,16,38.463954
-14.782603,14,38.465401
-21.855467,19,38.46733
-20.006033,17,38.469072
-9.961736,12,38.470344
-16.612235,15,38.471893
-19.614472,15,38.473449
-18.126596,24,38.475866
-8.109421,11,38.477045
-18.631953,18,38.478879
-17.521664,24,38.481278
-19.621899,15,38.482841
-19.806919,16,38.484489
-16.365513,14,38.48594
-12.213411,16,38.48759
-19.598692,15,38.489135
-16.405251,14,38.490578
-19.576162,15,38.492136
-19.417398,15,38.493699
-16.375781,14,38.495163
-19.595737,15,38.496712
-9.277391,16,38.498366
-19.595737,15,38.499913
-19.39469,15,38.501453
-19.510032,15,38.502989
-15.178032,16,38.504636
-13.157941,13,38.505988
-8.439647,12,38.507256
-13.382361,14,38.508705
-16.378456,14,38.510159
-11.62642,13,38.511511
-8.993793,15,38.513074
-19.569113,15,38.51465
-16.109325,13,38.516003
-16.415741,14,38.517455
-19.558697,15,38.519003
-24.638768,18,38.520836
-24.664678,18,38.522671
-18.487347,17,38.524396
-28.107302,20,38.526429
-21.293596,16,38.52807
-10.182805,13,38.529434
-14.645543,13,38.530797
-18.146361,16,38.53245
-19.520721,15,38.533996
-16.189733,13,38.754499
-7.588222,15,38.821823
-21.22871,16,38.823528
-8.86,24,38.825999
-18.317456,16,38.827915
-18.051752,15,38.829579
-15.426886,17,38.831346
-25.971093,23,38.83363
-9.812651,19,38.835551
-13.360724,15,38.837071
-16.3872,14,38.838493
-9.09909,15,38.839994
-8.359056,12,38.841215
-21.321791,16,38.84292
-19.530739,15,38.844521
-19.564985,15,38.846031
-19.752475,16,38.847648
-18.076647,15,38.849146
-9.417064,17,38.850843
-21.304648,16,38.852449
-11.815119,14,38.853869
-21.524363,17,38.855588
-16.588821,15,38.857238
-8.820157,24,38.859713
-11.909831,14,38.86121
-8.107445,11,38.862395
-13.344313,14,38.86395
-17.912524,14,38.865392
-19.807194,16,38.867031
-18.036079,15,38.868565
-16.5769,15,38.870253
-11.879388,14,38.871744
-10.062154,13,38.873089
-19.904423,18,38.874903
-7.8,24,38.877264
-13.499544,15,38.878784
-23.009579,17,38.880499
-18.26187,16,38.882105
-15.962261,13,38.883563
-19.518613,15,38.885145
-19.578733,15,38.886725
-11.232267,11,38.887899
-17.907271,14,38.889358
-9.277391,16,38.891004
-16.378732,14,38.892463
-28.037099,23,38.894789
-6.647377,11,38.895951
-17.879475,14,38.897408
-17.874234,14,38.898874
-17.875995,14,38.900351
-19.605923,15,38.901904
-14.370955,12,38.90316
-19.585585,16,38.904805
-21.524363,17,38.906538
-10.53397,15,38.908094
-21.239553,16,38.909741
-16.152891,13,38.911131
-19.85026,16,38.912803
-13.616106,15,38.914354
-7.8,24,38.916745
-16.757988,16,38.918391
-14.656345,13,38.919758
-17.879475,14,38.921207
-13.622391,15,38.922791
-14.566866,13,38.924151
-11.980139,24,38.92656
-10.575463,15,38.928075
-28.161638,24,38.930441
-15.688943,14,38.931856
-17.907271,14,38.933283
-19.39469,15,38.93479
-10.530021,15,38.936295
-22.521089,23,38.938563
-21.667943,18,38.940354
-18.284922,16,38.941962
-19.989189,17,38.943679
-16.537234,15,38.945209
-22.119019,17,38.946918
-7.40659,14,38.948344
-13.381009,14,38.949777
-14.51597,14,38.951202
-17.552733,14,38.952626
-28.147751,24,38.954979
-16.385824,14,38.956405
-6.342993,9,38.957359
-17.86512,14,38.958781
-10.36413,14,38.960219
-9.680536,18,38.962013
-12.261986,16,38.963631
-5.681154,7,38.964397
-18.108742,15,38.965917
-19.619,16,38.96753
-8.57825,13,38.968855
-20.242741,16,38.970464
-20.850511,17,38.972168
-16.189733,13,38.973504
-13.189303,13,38.974838
-21.151395,16,38.976493
-15.439469,17,38.978248
-12.465785,17,38.979995
-10.036265,13,38.981379
-16.416489,14,38.982833
-11.692354,13,38.98417
-16.968421,24,38.986585
-13.529861,15,38.988133
-19.61282,15,38.989682
-10.251214,14,38.991151
-10.193624,13,38.992508
-9.771812,11,38.993684
-16.3872,14,38.995135
-18.108742,15,38.996726
-8.176488,11,38.997912
-16.579518,15,38.999462
-17.86636,14,39.000927
-17.906258,14,39.002385
-14.659833,13,39.003743
-6.206326,9,39.004723
-16.117459,24,39.007127
-7.616052,16,39.008783
-19.603242,15,39.010325
-21.287825,16,39.011964
-9.378523,17,39.013694
-11.418661,12,39.014954
-19.589875,15,39.016525
-17.094524,24,39.018926
-18.067879,15,39.020484
-13.059273,20,39.022516
-13.382361,14,39.023957
-10.530021,15,39.025521
-11.692354,13,39.026899
-14.853038,14,39.028356
-17.839465,14,39.029861
-19.598129,15,39.251057
-12.750995,11,39.252259
-24.664678,18,39.254065
-21.266741,16,39.255666
-17.913836,15,39.257171
-16.363686,14,39.258595
-19.434878,15,39.260103
-16.920507,17,39.261777
-19.727375,16,39.263367
-16.378456,14,39.26476
-15.00487,24,39.267099
-15.998633,13,39.26841
-15.286145,16,39.270138
-17.889113,14,39.27162
-17.213417,18,39.27344
-17.868459,14,39.274867
-19.622856,15,39.276391
-9.277391,16,39.278012
-19.543276,15,39.279547
-16.618571,15,39.281083
-11.005571,10,39.282134
-8.57825,13,39.28347
-16.152891,13,39.284815
-20.140511,18,39.286618
-8.484059,14,39.288039
-19.5744,15,39.289538
-16.369445,14,39.290952
-17.895265,14,39.292372
-11.670062,13,39.293689
-19.777572,16,39.295286
-11.88156,14,39.296715
-8.820157,24,39.29907
-9.848556,24,39.301432
-13.033618,13,39.302755
-13.196715,13,39.304081
-12.345223,17,39.305775
-19.777572,16,39.307385
-23.019073,17,39.309082
-16.416489,14,39.310502
-15.674603,18,39.312294
-14.645543,13,39.313616
-10.575463,15,39.315114
-17.115124,24,39.317447
-19.572779,15,39.318959
-16.198696,13,39.320287
-19.258468,15,39.32179
-19.491603,15,39.323313
-21.284784,16,39.324909
-13.197937,13,39.326237
-11.587101,13,39.327561
-10.593015,15,39.329068
-21.25031,16,39.330673
-8.317896,12,39.331901
-4.948814,10,39.332946
-12.755901,11,39.33408
-14.158128,18,39.335874
-11.182822,11,39.337012
-18.024673,15,39.33852
-23.009579,17,39.340209
-19.577139,15,39.341725
-11.236898,12,39.342953
-12.123686,15,39.344472
-18.099165,15,39.345986
-21.142646,16,39.347584
-15.037345,15,39.349093
-12.769954,11,39.35023
-17.156966,24,39.352584
-7.8,24,39.354928
-18.866462,19,39.356818
-16.810637,16,39.358417
-9.812651,19,39.360316
-12.828298,14,39.361776
-18.013438,15,39.363308
-17.126848,18,39.365098
-19.592197,15,39.366607
-5.694454,13,39.367928
-19.622856,15,39.369437
-18.09276,15,39.370952
-14.663737,13,39.372292
-8.803204,24,39.374638
-10.132322,13,39.375999
-17.906258,14,39.377419
-13.730728,16,39.379015
-21.293681,16,39.380613
-19.621375,15,39.382135
-11.879388,14,39.383557
-13.795982,16,39.385159
-12.540381,17,39.386853
-19.617841,15,39.38836
-14.59603,13,39.389805
-11.914914,14,39.391331
-10.53397,15,39.392915
-9.277391,16,39.394598
-18.317456,16,39.396276
-11.879388,14,39.397719
-15.241733,16,39.399373
-24.69424,18,39.401209
-10.185173,13,39.402581
-10.132322,13,39.403948
-13.529861,15,39.405511
-18.246922,16,39.407163
-12.069333,15,39.408726
-15.297782,16,39.410394
-21.299611,16,39.412048
-21.279762,16,39.413705
-19.584141,15,39.415259
-19.697985,16,39.416923
-18.266039,16,39.418572
-19.566748,15,39.420131
-20.041543,17,39.421873
-17.377443,19,39.423811
-19.566748,15,39.425355
-19.530739,15,39.426944
-14.51597,14,39.428401
-21.22871,16,39.430065
-16.943469,17,39.431806
-13.12931,13,39.433183
-12.939606,12,39.434441
-17.864349,14,39.4359
-17.895265,14,39.437354
-17.875995,14,39.438824
-16.588821,15,39.440381
-19.558949,15,39.441936
-17.892809,14,39.443449
-12.874863,12,39.444703
-15.292379,16,39.446283
-19.570522,15,39.447785
-19.552418,15,39.449292
-17.896705,15,39.450781
-16.391394,14,39.452174
-18.739169,18,39.453945
-16.534455,15,39.455438
-12.721404,11,39.456575
-19.667921,16,39.677292
-17.930875,24,39.67979
-14.03576,17,39.681517
-17.094524,24,39.683891
-16.943469,17,39.685604
-15.67762,18,39.6874
-17.915676,14,39.688822
-22.88699,17,39.690514
-6.106975,10,39.691566
-10.182805,13,39.692882
-14.51597,14,39.694306
-16.534627,15,39.695802
-16.379824,14,39.697395
-19.563558,15,39.698969
-17.377443,19,39.70093
-19.429715,15,39.702507
-14.244461,18,39.704348
-19.578344,15,39.705916
-19.58263,15,39.707472
-17.907116,14,39.708933
-17.800805,14,39.710396
-11.995082,15,39.711968
-15.043724,15,39.713521
-12.783084,11,39.714693
-7.8,24,39.71711
-19.700329,16,39.718768
-15.222936,16,39.72043
-12.345223,17,39.722181
-14.171238,12,39.723437
-13.344313,14,39.724855
-9.958887,12,39.726074
-18.953961,19,39.727947
-22.332161,24,39.730285
-22.958119,17,39.731975
-18.286053,16,39.733566
-17.884785,14,39.734974
-13.616106,15,39.736591
-13.321953,24,39.739011
-14.806166,14,39.740461
-17.842979,14,39.741911
-14.414824,18,39.743716
-17.896895,14,39.74515
-9.063318,15,39.74668
-26.714197,22,39.748867
-19.5744,15,39.750404
-17.868064,14,39.751829
-16.391394,14,39.753239
-6.778505,11,39.75438
-18.051752,15,39.755896
-9.68873,18,39.757702
-6.942326,12,39.758933
-12.721404,11,39.760073
-19.777572,16,39.761689
-16.296114,14,39.763122
-21.28073,16,39.764726
-8.803049,24,39.767081
-13.389158,14,39.768512
-22.350645,17,39.770219
-12.89902,12,39.837925
-16.757799,16,39.839541
-7.616052,16,39.841152
-16.585597,15,39.842671
-16.190651,13,39.844123
-17.90715,14,39.845732
-8.914624,14,39.847235
-16.329824,17,39.848981
-16.396557,14,39.850478
-28.107302,20,39.852495
-11.610105,13,39.853856
-9.063318,15,39.855412
-10.593015,15,39.857115
-15.178032,16,39.858742
-16.379824,14,39.860169
-21.505891,17,39.861879
-20.019604,17,39.863619
-8.803484,24,39.866036
-11.135994,11,39.867184
-22.859835,18,39.868983
-18.246922,16,39.870827
-19.592197,15,39.872423
-17.190515,15,39.873999
-15.035809,24,39.876431
-19.702179,16,39.878137
-21.173584,16,39.8798
-11.684047,13,39.881172
-7.8,24,39.883673
-6.942326,12,39.884934
-19.571873,15,39.886436
-12.097912,15,39.887921
-15.289314,16,39.889532
-10.840125,24,39.891891
-14.848959,15,39.89342
-18.953961,19,39.895302
-14.573931,13,39.89673
-12.037239,15,39.898287
-19.551559,15,39.899828
-22.868693,22,39.901993
-13.58933,15,39.903499
-21.874417,19,39.905379
-19.617841,15,39.906885
-19.350305,16,39.908491
-23.956506,24,39.910914
-24.651516,19,39.912823
-19.777572,16,39.914441
-7.8,24,39.916788
-13.966403,17,39.918493
-21.284784,16,39.920102
-17.171124,18,39.921898
-18.112837,15,39.923441
-22.257475,18,39.92524
-21.293681,16,39.926835
-10.251214,14,39.928238
-17.912524,14,39.929637
-15.039728,15,39.931153
-17.907271,14,39.932564
-18.114283,15,39.934073
-16.365513,14,39.93548
-17.808813,14,39.93694
-14.158128,18,39.938721
-16.172079,13,39.940048
-18.09276,15,39.941558
-12.652093,11,39.942692
-18.428714,17,39.944386
-19.39469,15,39.945911
-16.553188,15,39.947421
-7.8,24,39.949812
-6.299607,9,39.950774
-18.866462,19,39.952658
-24.933618,24,40.174078
-16.757799,16,40.175757
-10.185173,13,40.177108
-17.726978,14,40.178535
-19.608025,15,40.180058
-17.115124,24,40.182438
-21.051783,19,40.184325
-18.510639,17,40.186052
-2.627939,6,40.18672
-15.31392,16,40.188318
-8.566856,20,40.190483
-11.995082,15,40.192089
-11.909831,14,40.193571
-12.721404,11,40.194756
-18.288396,16,40.196421
-8.645213,13,40.197795
-14.700371,13,40.199168
-21.260599,16,40.20082
-18.953961,19,40.202772
-19.752475,16,40.204415
-15.1012,15,40.205985
-15.285314,16,40.207626
-13.804191,16,40.209268
-22.986264,17,40.211022
-19.603247,15,40.212596
-10.530021,15,40.21416
-10.998203,17,40.215904
-14.094974,18,40.217747
-13.730728,16,40.219393
-23.275962,24,40.221803
-28.161638,24,40.224203
-19.576162,15,40.225762
-21.925938,20,40.227799
-18.286053,16,40.229538
-13.199815,13,40.230989
-19.727375,16,40.232699
-21.260599,16,40.234376
-8.012022,17,40.236151
-11.680357,13,40.237512
-9.378523,17,40.239281
-28.261173,24,40.241736
-12.277626,16,40.243412
-15.848297,24,40.245848
-21.304648,16,40.247513
-5.151284,18,40.249371
-19.6191,15,40.25094
-19.429715,15,40.252509
-17.071743,15,40.254084
-9.815272,24,40.256521
-16.179721,13,40.257883
-22.406244,17,40.259625
-17.902409,14,40.261075
-19.601707,15,40.262641
-13.135999,13,40.264019
-19.476028,15,40.265578
-18.204606,16,40.267231
-25.142886,24,40.269671
-17.503256,14,40.271129
-16.607674,15,40.272685
-8.572572,13,40.274039
-14.654936,13,40.2754
-16.358893,14,40.276854
-16.572406,15,40.278421
-18.698446,16,40.280074
-15.08198,15,40.28165
-9.844345,24,40.284077
-19.988369,17,40.28584
-17.882202,14,40.287304
-6.647377,11,40.288467
-13.033618,13,40.28982
-16.564448,15,40.291369
-27.48888,24,40.293784
-7.128756,20,40.295819
-12.683357,11,40.297001
-14.888827,14,40.298455
-19.598503,15,40.300013
-19.589875,15,40.301588
-13.367826,14,40.303057
-21.281857,16,40.304712
-14.913994,14,40.306184
-16.090346,13,40.307552
-9.770554,11,40.308725
-8.484059,14,40.31019
-16.16033,13,40.311547
-15.313433,16,40.313209
-17.892809,14,40.314677
-19.584781,15,40.316235
-12.680812,11,40.317407
-9.844345,24,40.319828
-24.950461,20,40.321866
-15.049934,15,40.323425
-19.54631,15,40.324987
-16.179721,13,40.32635
-19.621375,15,40.327916
-9.775519,11,40.32909
-8.777973,9,40.330064
-19.585553,15,40.331604
-19.578496,15,40.333157
-14.806166,14,40.334633
-20.039428,17,40.336394
-8.645213,13,40.337752
-18.26187,16,40.339401
-17.377443,19,40.341345
-21.448959,17,40.343105
-13.155951,13,40.344476
-22.358008,24,40.346899
-18.303772,17,40.348662
-12.89902,12,40.349933
-12.750995,11,40.351106
-18.574277,15,40.352669
-18.213447,16,40.354326
-18.268937,16,40.355974
-19.537691,15,40.357527
-16.152805,13,40.358892
-13.12931,13,40.36026
-13.762318,16,40.361953
-14.662469,13,40.363338
-17.156966,24,40.36576
-15.060954,15,40.367326
-5.491693,12,40.368582
-17.808813,14,40.370039
-16.119058,13,40.37143
-17.552733,14,40.372883
-19.46385,15,40.374441
-19.621375,15,40.376044
-7.86175,17,40.377804
-23.009579,17,40.379552
-14.899256,15,40.381111
-17.435451,14,40.382576
-18.246922,16,40.60288
-19.742568,16,40.604706
-14.663737,13,40.606105
-8.826384,24,40.608539
-12.767548,11,40.609719
-10.840125,24,40.612148
-15.065161,15,40.613741
-12.874863,12,40.614999
-16.304249,14,40.616473
-11.032268,10,40.617548
-4.948814,10,40.618614
-18.288396,16,40.620267
-16.599505,15,40.621831
-11.474455,12,40.623101
-17.907271,14,40.624565
-20.829061,24,40.626965
-19.621899,15,40.628514
-28.107302,20,40.630543
-18.09276,15,40.632095
-18.495372,17,40.633837
-21.261035,16,40.635491
-7.659543,8,40.636376
-19.569129,15,40.637916
-11.895958,14,40.639356
-18.112837,15,40.640905
-17.895265,14,40.64236
-10.720675,17,40.644226
-21.259328,16,40.645883
-8.57825,13,40.647234
-8.550084,13,40.648571
-17.913836,15,40.650076
-14.474217,12,40.651304
-11.97584,15,40.652801
-17.827724,14,40.654216
-20.948087,16,40.655826
-19.576459,15,40.657344
-23.219861,18,40.659135
-11.692354,13,40.660449
-19.595386,15,40.661942
-19.417398,15,40.663447
-10.998203,17,40.665137
-19.537691,15,40.666638
-7.494078,15,40.668152
-17.907116,14,40.669565
-22.976986,17,40.671257
-10.391435,14,40.672665
-19.584781,15,40.674168
-11.860876,24,40.676498
-17.895361,14,40.677913
-21.189694,16,40.679514
-18.510639,17,40.681203
-16.594585,15,40.682709
-18.315508,16,40.684312
-19.476028,15,40.685817
-19.613805,15,40.687319
-21.266741,16,40.688916
-18.09045,15,40.69041
-16.562152,15,40.691921
-18.866462,19,40.693806
-21.304648,16,40.695399
-12.074001,15,40.696907
-7.8,24,40.69923
-17.915676,14,40.700638
-6.342993,9,40.701577
-9.09909,15,40.703086
-17.89721,14,40.704494
-9.217837,16,40.706099
-17.726978,14,40.707511
-16.3872,14,40.708919
-13.059273,20,40.710891
-8.645213,13,40.712217
-13.189132,13,40.713531
-18.106166,15,40.715032
-17.038365,17,40.716728
-19.618855,15,40.718249
-13.153777,20,40.72021
-19.5744,15,40.721714
-15.426886,17,40.723398
-19.766954,16,40.724994
-14.343605,14,40.726399
-21.233069,16,40.728007
-7.8,24,40.730321
-5.464209,12,40.73155
-14.596755,13,40.732871
-17.166446,18,40.734636
-18.204606,16,40.736241
-17.810914,24,40.738585
-16.304249,14,40.739996
-16.751119,16,40.741596
-24.69424,18,40.74337
-24.664678,18,40.745147
-16.202646,13,40.746463
-10.062154,13,40.747773
-1.486443,8,40.74862
-19.773688,16,40.750213
-7.659543,8,40.751054
-19.60022,15,40.752561
-19.578344,15,40.754064
-14.868384,14,40.755472
-19.712667,16,40.757075
-23.472832,18,40.758853
-21.667943,18,40.760635
-20.210306,16,40.762228
-19.619,16,40.763832
-16.920507,17,40.765525
-19.61262,15,40.767024
-18.487347,17,40.768709
-13.961554,24,40.771038
-6.778505,11,40.772167
-14.566866,13,40.773483
-11.843426,14,40.774889
-15.241733,16,40.776481
-8.777973,9,40.777423
-11.032268,10,40.778461
-12.770271,11,40.779586
-13.835075,17,40.781272
-10.110088,13,40.782592
-12.037239,15,40.784094
-16.585597,15,40.78559
-19.572779,15,40.787083
-17.884785,14,40.852799
-7.959544,17,40.85451
-21.142646,16,40.856112
-16.553188,15,40.857624
-18.070668,15,40.859419
-18.036079,15,40.860942
-23.01092,17,40.862675
-15.103169,15,40.86421
-21.321791,16,40.865847
-19.85731,17,40.867528
-7.8,24,40.870085
-19.576162,15,40.871673
-10.603987,15,40.873237
-17.896119,14,41.093521
-21.266741,16,41.095297
-16.189733,13,41.096657
-17.156966,24,41.099021
-15.888322,19,41.100932
-16.121981,24,41.103316
-6.647377,11,41.10447
-18.069119,15,41.105991
-17.899782,14,41.107416
-17.864349,14,41.108841
-14.613864,13,41.110166
-16.95488,17,41.111878
-16.38335,14,41.113306
-9.857355,12,41.114547
-21.304648,16,41.116157
-11.474455,12,41.117403
-9.812651,19,41.119295
-9.834173,24,41.121664
-6.942326,12,41.123012
-8.137824,18,41.124907
-13.155951,13,41.126288
-12.282491,16,41.12796
-20.005695,17,41.129703
-18.108742,15,41.131255
-23.15629,24,41.133667
-20.202269,16,41.135309
-21.874417,19,41.137258
-15.08198,15,41.138814
-23.01092,17,41.14054
-16.810637,16,41.142189
-18.067879,15,41.143743
-15.1012,15,41.145288
-17.875995,14,41.146725
-12.243608,16,41.148373
-17.86636,14,41.149815
-13.616106,15,41.151354
-17.912524,14,41.152808
-16.119058,13,41.154158
-19.598721,15,41.155703
-18.024673,15,41.15724
-19.904423,18,41.159072
-15.1012,15,41.160618
-12.069679,15,41.162155
-8.803204,24,41.16456
-20.212681,18,41.166387
-21.262599,16,41.168029
-8.57825,13,41.16938
-14.906776,14,41.170834
-19.417398,15,41.172377
-0.285931,9,41.173343
-13.757252,16,41.174974
-16.537234,15,41.176524
-15.1012,15,41.178056
-17.896119,14,41.179504
-19.599134,15,41.181047
-17.899782,14,41.182491
-19.624939,15,41.184028
-13.616106,15,41.185565
-13.587079,15,41.187107
-12.783084,11,41.188264
-14.61868,13,41.189607
-20.869893,16,41.191245
-13.408534,14,41.192687
-19.61031,15,41.19422
-13.597209,15,41.195759
-17.827724,14,41.197202
-17.56256,14,41.198654
-14.686749,13,41.200031
-17.882202,14,41.201473
-18.510639,17,41.203207
-17.038365,17,41.204941
-17.770043,14,41.20639
-17.827724,14,41.207829
