C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
상품군별,온라인 전용몰,752341,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202401,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,694584,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202402,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,740953,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202403,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,719294,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202404,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,765030,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202405,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,702897,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202406,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,699300,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202407,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,707290,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202408,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,696441,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202409,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,736356,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202410,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,810002,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202411,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온라인 전용몰,836256,10,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202412,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,Online mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,586843,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201901,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,586937,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201902,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,723868,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201903,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,659118,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201904,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,679112,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201905,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,664613,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201906,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,698893,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201907,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,742711,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201908,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,804693,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201909,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,824058,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201910,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,836877,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201911,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,851325,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201912,2021-02-23,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,772037,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202001,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,673874,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202002,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,603394,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202003,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,607195,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202004,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,576412,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202005,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,648603,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202006,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,662103,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202007,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,747564,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202008,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,719363,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202009,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,667233,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202010,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,741502,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202011,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,676987,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202012,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,677691,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202101,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,532383,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202102,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,639973,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202103,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,612933,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202104,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,706491,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202105,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,611857,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202106,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,545348,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202107,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,480623,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202108,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,550384,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202109,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,506388,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202110,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,564358,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202111,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,419414,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202112,2023-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,330321,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202201,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,355597,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202202,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,429134,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202203,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,344567,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202204,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,337559,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202205,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,357688,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202206,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,278873,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202207,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,286107,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202208,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,337699,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202209,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,325659,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202210,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,287990,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202211,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,293412,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202212,2024-02-28,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,265154,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202301,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,269386,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202302,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,315147,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202303,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,334386,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202304,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,349608,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202305,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,325706,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202306,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,324641,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202307,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,341616,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202308,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,358931,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202309,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,365074,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202310,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,364338,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202311,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,343112,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202312,2025-02-24,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,368952,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202401,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,307357,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202402,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,368200,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202403,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,358335,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202404,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,352060,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202405,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,349690,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202406,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,321104,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202407,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,338596,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202408,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,353500,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202409,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,328502,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202410,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,337689,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202411,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,381240,20,010,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202412,2026-02-25,Cosmetics,화장품,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,계,313678,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201901,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,286419,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201902,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,337553,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201903,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,354227,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201904,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,347942,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201905,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,303935,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201906,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,318267,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201907,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,308960,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201908,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,325269,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201909,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,349396,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201910,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,361415,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201911,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,442747,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201912,2021-02-23,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,327048,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202001,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,384914,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202002,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,399680,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202003,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,390843,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202004,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,394902,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202005,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,364106,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202006,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,370888,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202007,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,366351,00,011,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202008,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
