#{"t_start": 1780031485.44627, "env_id": "None"}
r,l,t
-9.704684,13,271.648682
-26.698836,21,271.716783
-18.437331,24,271.79492
-10.917079,12,271.834049
-13.212241,16,271.886746
-4.330654,8,271.913104
-16.991703,14,271.959023
-10.630632,11,271.995301
-8.879952,9,272.025346
-15.751484,16,272.078008
-9.581263,13,272.120882
-7.582956,10,272.153798
-6.860323,13,272.196149
-13.398542,16,272.2484
-15.938624,15,272.297187
-2.065037,5,272.313567
-4.484998,15,272.362169
-18.775012,15,272.410979
-15.750889,13,272.453847
-17.282803,15,272.503097
-7.061659,8,272.529215
-6.200803,11,272.564808
-19.185684,16,272.617348
-21.366214,17,272.67255
-10.520661,10,272.705348
-1.171884,9,272.735002
-4.987584,24,272.813009
-16.998069,14,272.858848
-10.892169,11,272.89575
-9.188233,10,272.929295
-8.875521,9,272.962373
-9.129394,24,273.043324
-14.548806,15,273.093451
-12.569677,11,273.12924
-9.322973,11,273.164935
-21.294524,17,273.220777
-10.447816,12,273.260428
-12.582443,13,273.303228
-8.897248,12,273.343019
-14.209674,16,273.39582
-9.323897,11,273.433286
-7.347809,8,273.460828
-12.372285,13,273.50452
-2.442128,8,273.53071
-8.940644,9,273.560075
-12.936759,14,273.606531
-11.977242,12,273.645749
-0.489777,4,273.659543
-17.400822,15,273.709614
-13.762717,12,273.749236
-8.270015,13,273.791727
-12.211665,13,273.834505
-17.054268,14,273.880998
-10.634523,11,273.918684
-20.57201,16,273.971706
-8.312526,13,274.01506
-19.937974,21,274.08516
-20.297567,16,274.138784
-25.124314,19,274.201491
-16.743981,14,274.247397
-13.015978,14,274.293043
-6.554963,11,274.329355
-20.913389,17,274.385752
-15.506104,13,274.42914
-18.132613,15,274.478027
-13.974276,13,274.52121
-10.909492,11,274.557244
-7.839318,11,274.59315
-25.184504,19,274.655222
-15.875943,15,274.704063
-10.436936,10,274.736739
-8.058111,13,274.779627
-12.422298,14,274.824872
-8.885318,9,274.853992
-18.845219,15,274.903729
-7.527138,9,274.933348
-15.935552,24,275.011177
-9.667105,13,275.053594
-17.226155,14,275.099271
-12.501356,12,275.139399
-7.362006,10,275.17183
-18.62774,15,275.220041
-12.902041,15,275.269272
-7.457825,8,275.295298
-17.17306,14,275.340734
-14.641102,20,275.406857
-23.709709,19,275.469999
-23.266018,18,275.528461
-12.320962,11,275.564842
-8.947216,9,275.594189
-23.47436,18,275.653167
-19.022004,15,275.701696
-7.534619,9,275.730697
-15.574768,14,275.776226
-5.79497,7,275.799153
-9.163291,9,275.828572
-18.684048,15,275.87719
-13.71769,12,275.916641
-12.125202,13,275.959769
-21.04745,19,276.021386
-8.573409,9,276.050578
-12.760105,13,276.093188
-17.626563,15,276.141902
-5.566944,9,276.171065
-6.238017,10,276.203843
-9.439047,11,276.239714
-15.603151,13,276.282215
-9.203404,10,276.315383
-18.978986,15,276.364659
-18.183167,20,276.430398
-4.205378,16,276.482797
-13.791768,12,276.521607
-17.376503,14,276.567415
-15.790054,19,276.628523
-20.476999,16,276.680824
-20.655598,18,276.739279
-17.060077,14,276.785074
-24.855809,19,276.846914
1.027673,4,276.859948
-20.242349,16,276.912647
-15.509302,13,276.956251
-14.610825,16,277.00876
-22.251747,24,277.087867
-15.155788,13,277.130333
-10.075475,10,277.162883
-10.753698,11,277.198793
-9.07925,11,277.23438
-10.203223,24,277.313268
-15.966894,22,277.384564
-23.848648,18,277.443228
-14.058127,12,277.48225
-16.453502,14,277.528072
-22.494481,19,277.590189
-25.096319,19,277.652687
-14.311157,14,277.697945
-10.477968,11,277.733446
-9.551271,11,277.769704
-20.868024,18,277.82798
-17.167997,14,277.873282
-6.711043,24,277.951637
-8.35344,13,277.99359
-3.641996,14,278.039928
-20.362006,21,278.108403
-19.266099,17,278.163629
-10.570498,11,278.199369
-12.427311,12,278.238639
-18.373559,15,278.287221
-20.999326,18,278.345969
-9.052563,11,278.382125
-11.507013,14,278.42802
-12.022438,11,278.463699
-7.409497,9,278.493269
-17.117868,14,278.538641
-8.876385,9,278.567741
-20.094981,17,278.623764
-14.928108,13,278.666921
-17.044335,14,278.712894
-6.641583,13,278.756018
-22.060043,17,278.811972
-7.698092,10,278.845237
-19.631795,19,278.907833
-8.915057,9,278.937765
-17.062413,14,278.984532
-14.485215,14,279.03058
-11.422009,14,279.076711
-15.289453,13,279.120489
-12.249761,11,279.156961
-23.511012,18,279.216478
-11.435866,22,279.288861
-15.64404,13,279.331697
-10.164125,10,279.36452
-4.16386,9,279.393711
-10.198853,15,279.443213
-15.222148,13,279.485554
-15.36185,13,279.527614
-11.150447,13,279.570643
-13.43649,18,279.628821
-8.109824,11,279.664527
-26.173421,20,279.729893
-13.857751,12,279.768742
-7.456598,24,279.84708
-26.935452,21,279.916796
-14.67484,17,279.973211
-4.642723,10,280.006071
-8.96498,10,280.0387
-23.375873,19,280.100892
-23.122861,24,280.179662
-3.864259,6,280.199221
-17.434341,16,280.251391
-9.207129,11,280.287618
-15.632508,13,280.330034
-18.415394,24,280.40809
-12.48747,11,280.443789
-9.784391,12,280.482827
-10.291505,15,280.531815
-16.861754,14,280.577012
-20.074693,18,280.635829
-7.294181,8,280.662196
-6.281997,10,280.694494
-9.046565,13,280.736432
-12.243927,13,280.778532
-17.357952,16,280.830304
-13.888943,12,280.869507
-14.226748,15,280.918807
-17.857971,24,280.996832
-10.296554,10,281.029507
-13.98167,12,281.068645
-7.709842,10,281.101818
-17.046782,17,281.157391
-12.630931,14,281.203447
-14.505286,15,281.252993
-10.856515,12,281.292243
-14.738699,16,281.344605
-5.600476,9,281.374244
-6.028574,10,281.406908
-6.412228,11,281.443115
-15.055248,18,281.60443
-13.718053,13,281.646657
-14.518744,21,281.715245
-18.965345,17,281.770876
-14.186234,17,281.826181
-15.795076,15,281.876659
-20.489509,16,281.930421
-17.290402,15,281.980501
-12.17422,11,282.016644
-8.980497,9,282.046336
-10.771535,11,282.083004
-19.137083,18,282.143341
-17.418903,15,282.192741
-6.313898,12,282.231973
-8.993866,9,282.261048
-6.744222,8,282.287245
-13.851535,13,282.330071
-12.291856,12,282.368933
-12.690861,13,282.411033
-9.289106,24,282.490398
-13.92797,12,282.529507
-10.725046,10,282.562352
-8.852218,9,282.591963
-11.063606,13,282.63383
-17.596948,16,282.686179
-20.422275,20,282.751311
-24.72386,19,282.813903
-18.811437,16,282.866077
-4.719814,11,282.901978
-12.403398,11,282.959153
-14.626946,22,283.030923
-15.553068,23,283.105938
-8.479925,9,283.135198
-12.23771,11,283.171644
-8.927255,9,283.201255
-18.918969,16,283.252919
-7.463437,9,283.282666
-3.725316,12,283.321923
-6.138726,10,283.354715
-8.206032,24,283.434363
-14.915511,17,283.4925
-16.861798,15,283.542588
-21.858811,17,283.598502
-10.862082,10,283.631419
-20.253667,17,283.687546
-25.230947,22,283.760631
-14.101772,15,283.810455
-14.062448,12,283.850091
-5.301056,13,283.893116
-5.661261,7,283.91646
-14.077837,13,283.959426
-17.157256,14,284.006118
-6.114066,10,284.039255
-19.821428,18,284.098989
-21.955643,17,284.155949
-15.597538,13,284.198863
-15.612828,24,284.277364
-7.42368,11,284.313157
-11.193145,14,284.358473
-20.385638,24,284.436046
-10.790046,11,284.471854
-9.065566,9,284.502092
-15.735112,13,284.544039
-14.215052,14,284.589451
0.325827,9,284.61907
-9.124564,10,284.651662
-22.348917,24,284.729984
-23.18797,21,284.797955
-12.448827,11,284.834029
-9.50436,12,284.873083
-12.530192,13,284.915174
-19.445684,16,284.968768
-7.269375,8,284.995043
-26.607279,22,285.066981
-5.743489,7,285.089911
-9.012481,9,285.11912
-13.809048,12,285.157955
-17.519501,18,285.216603
-21.070496,24,285.294062
-13.957749,13,285.336941
-12.429568,11,285.372719
-9.209298,11,285.408807
-5.430942,7,285.432306
-18.946787,15,285.481439
-14.433448,20,285.546451
-22.079676,17,285.60251
-10.645478,12,285.641161
-14.48573,16,285.693653
-3.389708,11,285.729263
-14.562089,16,285.781043
-17.612574,18,285.83951
-10.570732,24,285.918018
-13.85572,14,285.964293
-23.31363,20,286.029516
-19.119284,17,286.085118
-21.79381,21,286.153708
-3.430209,12,286.192885
-7.910949,11,286.228425
-12.500813,12,286.26751
-22.140003,17,286.322661
-8.955861,9,286.351759
-15.976562,15,286.400459
-22.216949,17,286.455605
-11.074779,13,286.497933
-12.837103,13,286.539866
-13.804446,13,286.581995
-16.845573,18,286.640761
-17.854948,17,286.695807
-15.910029,15,286.744274
-7.84796,10,286.777209
-5.951829,10,286.809961
-9.065819,9,286.839093
-9.308969,11,286.87515
-17.69255,16,286.927732
-12.222816,12,286.967418
-11.57148,16,287.020573
-13.18361,17,287.076349
-19.06396,16,287.129508
-25.43443,20,287.194184
-23.636283,21,287.262158
-12.406232,13,287.304262
-17.049596,14,287.349939
-21.97158,18,287.408635
-12.689992,13,287.45121
-9.413675,15,287.500641
-8.088897,13,287.542716
-26.09849,21,287.611355
-7.524688,24,287.689228
-13.559798,17,287.744735
-18.627286,15,287.793344
-16.173597,15,287.84224
-9.686112,13,287.884775
-20.06922,24,287.963253
-9.801261,11,287.998763
-10.500998,24,288.07756
-13.66321,12,288.11659
-24.326976,20,288.180962
-12.194599,23,288.256086
-12.375654,24,288.334504
-12.265774,11,288.370606
-11.093048,12,288.409895
-16.943865,14,288.456202
-23.215724,18,288.514423
-10.703496,12,288.553757
-10.623663,11,288.589736
-8.828085,9,288.619411
-17.932308,17,288.674584
-27.952798,22,288.747178
-21.230223,17,288.803466
-10.815336,11,288.839516
-7.135661,9,288.86935
-14.602256,14,288.916015
-14.212201,20,288.982551
-6.616607,13,289.025303
-23.280432,19,289.088449
-20.188076,16,289.1412
-20.231176,16,289.194007
-17.486325,14,289.240527
-19.936171,16,289.294126
-25.146654,19,289.357066
-10.231487,10,289.389621
-20.936055,17,289.445508
-9.349094,14,289.491441
-11.221236,13,289.534934
-7.571243,9,289.56484
-14.366644,24,289.643576
-16.370375,18,289.702636
-7.365405,9,289.731956
-8.598012,10,289.765
-16.277357,16,289.816972
-7.903142,11,289.852805
-11.766243,24,289.931282
-2.970334,9,289.960723
-10.676765,11,289.996988
-5.465093,24,290.074892
-11.734345,11,290.110878
-12.919738,13,290.152868
-7.231892,24,290.23072
-20.500733,24,290.309433
-15.644258,14,290.355274
-7.604252,11,290.391152
-2.671153,7,290.41406
-10.323758,18,290.472415
-16.460341,18,290.530784
-7.21909,9,290.560122
-8.857728,9,290.589205
-19.412651,16,290.641265
-22.279332,17,290.696718
-12.525909,11,290.732921
-14.658509,20,290.797317
-20.210048,17,290.852207
-30.476568,23,290.926772
-6.441766,12,290.966177
-21.5737,19,291.027816
-16.545063,20,291.094148
-5.950829,9,291.123706
-15.685447,14,291.169405
-13.972434,13,291.212444
-19.985761,16,291.26443
-4.531622,24,291.342678
-22.239452,18,291.400726
-13.640687,12,291.440119
-11.139032,13,291.482577
-6.156544,12,291.521299
-17.140398,14,291.566812
-13.457836,19,291.628199
-11.39784,14,291.67424
-5.824421,7,291.696865
-22.220184,17,291.751866
-26.347713,23,291.826665
-21.643307,24,291.904794
-4.043051,6,291.924872
-11.97559,24,292.00286
-9.180384,12,292.042175
-14.002524,14,292.087637
-7.50874,9,292.117047
-11.413751,13,292.160203
-25.059147,22,292.231942
-5.686472,7,292.254732
-23.509755,18,292.313288
-9.581456,13,292.355909
-14.036569,12,292.395776
-18.916371,17,292.452124
-10.787526,10,292.484888
-15.004331,24,292.562845
-27.657062,21,292.631102
-19.538833,19,292.692735
-15.740444,13,292.734768
-15.012447,20,292.800002
-15.373505,23,292.874906
-7.669444,18,292.93379
-12.218744,11,292.969832
-12.293228,11,293.005456
-12.652296,13,293.047593
-9.203076,10,293.079918
-11.174207,13,293.122658
-10.714672,12,293.161847
-10.71124,11,293.197252
-20.996556,17,293.252782
-20.714761,18,293.311055
-21.046521,24,293.389491
-10.917294,12,293.428279
-29.617754,24,293.509009
-16.280419,21,293.577984
-18.824464,17,293.6346
-8.940478,9,293.664493
-18.870562,16,293.717635
-18.763894,15,293.767193
-13.880816,14,293.813394
-9.175629,14,293.859924
-15.869401,15,293.91007
-2.641686,7,293.934392
-7.794608,13,293.978357
-10.233924,10,294.011326
-8.727778,19,294.074717
-2.317353,5,294.091602
-14.121469,13,294.134573
-5.866609,8,294.161127
-12.417231,14,294.207883
-17.601841,18,294.268105
-5.173106,13,294.311
-10.671756,11,294.347581
-17.430059,15,294.397084
-5.681615,7,294.420264
-19.113486,24,294.498994
-15.364824,13,294.54163
-7.930294,12,294.581623
-26.149925,20,294.64642
-20.479026,17,294.702175
-4.802675,11,294.73811
-8.147659,14,294.783448
-21.926033,18,294.841949
-13.854879,12,294.881227
-15.290516,13,294.924514
-23.086287,18,294.983592
-8.151452,13,295.026176
-14.701277,15,295.075629
-17.146558,22,295.147072
-25.434845,19,295.208819
-24.926348,19,295.27161
-23.389696,19,295.33337
-11.063853,12,295.372348
-15.123633,13,295.415341
-15.822681,24,295.494181
-7.066042,24,295.573096
-15.925691,24,295.651181
-23.685573,18,295.70953
-13.322253,17,295.765046
-9.914816,14,295.810556
-13.743639,12,295.849445
-7.373582,8,295.875516
-13.471138,12,295.914337
-9.013608,24,295.993926
-8.090311,24,296.072309
-18.96854,15,296.121854
-13.838159,12,296.161335
-14.513537,15,296.209815
-3.896639,8,296.236188
-15.907412,15,296.284851
-22.481906,19,296.350117
-8.971571,9,296.379696
-12.793931,13,296.422161
-6.735037,15,296.471936
-14.778729,16,296.524479
-5.600773,7,296.547385
-7.513873,11,296.583589
-10.286531,18,296.642146
-13.971589,17,296.696817
-15.815387,16,296.749065
-6.438762,13,296.791209
-12.562429,15,296.840205
-15.738897,13,296.882442
-14.612396,16,296.934587
-7.78213,17,296.991028
-7.252144,9,297.020593
-13.792064,12,297.05967
-12.509165,14,297.106417
-13.061539,15,297.155038
-10.673539,10,297.188097
-9.526846,10,297.221061
-18.739721,15,297.269927
-11.122996,12,297.308929
-23.434672,18,297.366931
-18.628771,15,297.415726
-13.175927,24,297.494378
-4.069295,7,297.517362
-4.306152,7,297.540301
-21.831063,17,297.598182
-12.366437,12,297.637031
-15.368999,23,297.712105
-4.029777,6,297.731757
-12.394428,11,297.767646
-10.442369,24,297.845746
-19.779086,21,297.914306
-15.241789,13,297.957209
-6.934604,10,298.085544
-15.60426,14,298.132123
-24.189208,21,298.201737
-8.919538,9,298.231438
-18.964463,15,298.280439
-21.946653,18,298.338987
-23.763713,18,298.398146
-2.798236,7,298.421354
-18.292471,15,298.470734
-19.2363,24,298.549655
-12.135978,24,298.628516
1.175274,4,298.642366
-14.696322,16,298.695582
-12.89975,15,298.745425
-17.42416,14,298.79177
-7.34562,8,298.818719
-16.709985,14,298.865117
-12.731943,13,298.908311
-23.350397,19,298.971266
-15.769926,13,299.014565
-18.839433,24,299.093122
-22.167768,17,299.149445
-14.715121,18,299.208961
-7.220324,8,299.235831
-11.239326,13,299.279325
-6.408733,11,299.316343
-11.453897,14,299.362539
-5.652625,7,299.385473
-20.266725,16,299.437985
-19.016191,15,299.486669
-13.930913,12,299.525624
-28.600706,24,299.6036
-9.189476,14,299.649771
-12.935618,15,299.698642
-20.497564,16,299.751363
-14.316885,14,299.797273
-15.926259,16,299.850377
-12.2192,14,299.895976
-17.078342,14,299.941371
-5.234899,9,299.971812
-27.723874,24,300.049712
-16.871329,14,300.095991
-11.776964,15,300.144512
-19.109698,17,300.199613
-21.578278,17,300.255036
-7.464174,13,300.297777
-14.539646,15,300.347713
-14.659705,16,300.399773
-7.548402,9,300.429423
-4.75472,7,300.45253
-10.374311,10,300.485358
-12.496079,12,300.524095
-12.125745,12,300.563581
-7.611553,11,300.599277
-7.648823,11,300.634974
-21.761904,17,300.690095
-12.470595,11,300.726122
-20.504216,16,300.778436
-10.936068,11,300.815228
-7.296405,8,300.841552
-6.177734,10,300.874559
-13.45836,12,300.913771
-9.524472,10,300.946633
-7.375755,9,300.976099
-9.144336,10,301.008572
-22.149397,21,301.077022
-18.62315,15,301.125946
-4.544851,10,301.15885
-7.532237,9,301.187909
-12.231556,12,301.226834
-15.829383,14,301.272631
-14.225532,24,301.351231
-9.006723,24,301.430126
-16.5038,14,301.476441
-11.274507,14,301.52291
-16.943056,14,301.568759
-28.654923,24,301.646288
-4.075469,7,301.669201
-23.381895,18,301.727357
-9.320016,11,301.763562
-5.692315,9,301.793091
-7.428885,8,301.819179
-10.477601,10,301.851814
-9.121098,9,301.881634
-14.581207,15,301.931336
-7.302722,8,301.957896
-12.267338,11,301.994591
-18.969869,15,302.043282
-17.08555,24,302.12196
-12.381435,11,302.157797
-15.848604,16,302.209295
-0.290124,9,302.238877
-21.811452,17,302.293858
-11.069207,12,302.332639
-17.040753,14,302.377758
-6.624904,14,302.423146
-15.567734,13,302.465375
-10.165812,10,302.498227
-18.800435,18,302.557082
-10.557973,10,302.589441
-12.958455,14,302.635486
-12.354214,20,302.700314
-10.638685,10,302.733284
-5.017221,13,302.77555
-7.40476,9,302.804898
-16.406842,21,302.873885
-13.820533,13,302.916409
-18.803268,17,302.972373
-19.515067,17,303.028138
-13.881398,12,303.067847
-12.735688,13,303.111081
-10.731557,10,303.144138
-14.499019,16,303.197832
-11.245583,13,303.240994
-12.253981,11,303.276856
-17.168577,15,303.326299
0.62007,5,303.342633
-16.048058,15,303.391228
-13.120102,17,303.44679
-17.219883,15,303.496571
-16.249299,24,303.576728
-8.881136,9,303.606532
-7.28752,8,303.632802
-9.072644,11,303.66912
-9.088762,10,303.702276
-10.938003,13,303.744928
-13.287634,18,303.804443
-20.410658,16,303.856571
-21.171342,18,303.916411
1.066346,4,303.929887
-3.622911,6,303.949868
-12.540595,11,303.986051
-18.081705,21,304.0564
-20.977672,24,304.13508
-11.505602,24,304.214501
-12.344068,12,304.25438
-19.199039,15,304.304446
-14.715384,20,304.370331
-18.830114,15,304.419423
-20.258232,17,304.475025
-10.841627,11,304.511129
-20.578758,16,304.563115
-20.324197,16,304.614655
-12.165233,11,304.650955
-17.232344,16,304.70332
-23.301207,18,304.762836
-7.887736,24,304.840668
